date,open,high,low,close,volume
2024-04-24,39941.0,40709.0,39892.0,40561.0,646570
2024-04-25,39700.0,40409.0,39508.0,39508.0,313395
2024-04-26,40365.0,40542.0,40010.0,40187.0,380490
2024-04-29,40731.0,40879.0,40105.0,40267.0,324156
2024-04-30,40371.0,40859.0,40006.0,40036.0,418367
2024-05-02,39414.0,40174.0,39390.0,40154.0,225217
2024-05-03,40578.0,40765.0,39932.0,39932.0,237924
2024-05-07,40933.0,41416.0,40923.0,41253.0,476966
2024-05-08,41140.0,41426.0,40928.0,41411.0,268437
2024-05-09,41283.0,41466.0,40810.0,40879.0,482907
2024-05-10,40879.0,41071.0,40198.0,40331.0,386538
2024-05-13,40430.0,40726.0,40070.0,40361.0,177541
2024-05-14,40386.0,40736.0,40208.0,40608.0,181703
2024-05-16,41544.0,41791.0,41140.0,41318.0,450891
2024-05-17,41249.0,41416.0,40775.0,40775.0,249475
2024-05-20,40923.0,41056.0,40553.0,40943.0,291879
2024-05-21,41258.0,41288.0,40972.0,41194.0,356040
2024-05-22,41106.0,41678.0,40765.0,41490.0,308776
2024-05-23,42171.0,42230.0,41461.0,41737.0,473901
2024-05-24,41160.0,41466.0,40751.0,40785.0,566573
2024-05-27,41150.0,41761.0,41046.0,41554.0,579530
2024-05-28,41707.0,42338.0,41618.0,42245.0,509920
2024-05-29,42619.0,42767.0,41771.0,41914.0,515381
2024-05-30,41539.0,41811.0,41160.0,41189.0,287672
2024-05-31,41046.0,41189.0,40499.0,40578.0,366520
2024-06-03,40529.0,40770.0,40095.0,40716.0,388424
2024-06-04,40760.0,40987.0,40430.0,40465.0,207316
2024-06-05,40884.0,41367.0,40657.0,41017.0,370948
2024-06-07,41416.0,42151.0,41372.0,41973.0,593864
2024-06-10,41751.0,42111.0,41569.0,41954.0,375941
2024-06-11,42205.0,42274.0,41663.0,41914.0,278117
2024-06-12,41914.0,42836.0,41914.0,42762.0,602229
2024-06-13,43867.0,44010.0,42895.0,43586.0,1523148
2024-06-14,43867.0,44167.0,43102.0,43403.0,485979
2024-06-17,43142.0,43975.0,43068.0,43369.0,366250
2024-06-18,43714.0,44335.0,43714.0,44266.0,495542
2024-06-19,44517.0,45020.0,44098.0,44335.0,650179
2024-06-20,44453.0,44843.0,44335.0,44700.0,676114
2024-06-21,43837.0,44153.0,43704.0,43926.0,574566
2024-06-24,43492.0,43566.0,42816.0,43093.0,458584
2024-06-25,42323.0,43088.0,42106.0,43058.0,600282
2024-06-26,43275.0,44286.0,43265.0,44128.0,522884
2024-06-27,43492.0,44227.0,43290.0,43822.0,321137
2024-06-28,43857.0,44241.0,43492.0,44093.0,230713
2024-07-01,43763.0,44251.0,43738.0,44024.0,197444
2024-07-02,43867.0,44222.0,43191.0,43339.0,314973
2024-07-03,43270.0,43280.0,42348.0,43171.0,571264
2024-07-04,43817.0,43990.0,43038.0,43605.0,326073
2024-07-05,43679.0,44434.0,43512.0,44148.0,544862
2024-07-08,44089.0,44522.0,43877.0,44158.0,243478
2024-07-09,44473.0,44813.0,44325.0,44626.0,351607
2024-07-10,44473.0,44572.0,44093.0,44375.0,333369
2024-07-11,44932.0,45331.0,44572.0,44572.0,544075
2024-07-12,43531.0,43901.0,43240.0,43566.0,777773
2024-07-15,43650.0,43788.0,43240.0,43699.0,316859
2024-07-16,43507.0,44305.0,43314.0,44276.0,379454
2024-07-17,44005.0,44015.0,42383.0,42383.0,685500
2024-07-18,41032.0,41633.0,40869.0,41633.0,1155068
2024-07-19,41313.0,41613.0,41002.0,41184.0,364153
2024-07-22,40943.0,41041.0,39676.0,39907.0,641942
2024-07-23,40548.0,40785.0,39503.0,39779.0,652419
2024-07-24,39429.0,40499.0,39222.0,39814.0,368611
2024-07-25,38611.0,38655.0,37782.0,37876.0,610358
2024-07-26,37906.0,38473.0,37585.0,38137.0,430965
2024-07-29,38359.0,38502.0,38103.0,38295.0,206360
2024-07-30,37723.0,37787.0,36959.0,37324.0,672788
2024-07-31,37240.0,38557.0,36836.0,38557.0,412773
2024-08-01,39602.0,39621.0,38438.0,38438.0,512331
2024-08-02,36846.0,37038.0,35411.0,35440.0,916016
2024-08-05,34430.0,34597.0,30633.0,31407.0,1042399
2024-08-06,32896.0,33661.0,32448.0,32896.0,1133141
2024-08-07,32640.0,34070.0,32472.0,33562.0,419716
2024-08-08,32586.0,33463.0,32522.0,33069.0,464146
2024-08-09,34573.0,34661.0,33799.0,34020.0,447938
2024-08-12,34301.0,35312.0,34193.0,34898.0,331672
2024-08-13,35263.0,35445.0,34795.0,35174.0,305535
2024-08-14,36116.0,36343.0,35948.0,36101.0,455569
2024-08-16,37368.0,37773.0,37294.0,37718.0,524311
2024-08-19,37713.0,37787.0,36757.0,36801.0,402069
2024-08-20,37536.0,37807.0,37383.0,37477.0,483800
2024-08-21,36895.0,37210.0,36683.0,36949.0,660782
2024-08-22,37053.0,37171.0,36190.0,36417.0,248444
2024-08-23,35771.0,36136.0,35771.0,35924.0,383789
2024-08-26,36244.0,36313.0,35016.0,35066.0,308352
2024-08-27,34760.0,34997.0,34430.0,34622.0,319204
2024-08-28,34622.0,35490.0,34395.0,35411.0,308710
2024-08-29,33828.0,34104.0,33641.0,33873.0,721813
2024-08-30,34080.0,34523.0,33912.0,34449.0,340497
2024-09-02,34371.0,34375.0,33734.0,34094.0,307703
2024-09-03,34065.0,34065.0,33281.0,33281.0,239215
2024-09-04,31476.0,31890.0,31220.0,31264.0,683783
2024-09-05,31471.0,31974.0,31028.0,31205.0,630250
