date,open,high,low,close,volume
2024-04-24,35496.0,36615.0,35302.0,36080.0,2643363
2024-04-25,34864.0,36469.0,34864.0,35594.0,1275852
2024-04-26,36955.0,37393.0,36323.0,37101.0,1883824
2024-04-29,37928.0,38122.0,36517.0,37295.0,1683486
2024-04-30,37733.0,40651.0,36712.0,38949.0,6448037
2024-05-02,38317.0,39775.0,37733.0,39289.0,2040546
2024-05-03,39775.0,39970.0,37928.0,37928.0,1562425
2024-05-07,39095.0,40845.0,38949.0,39289.0,3375263
2024-05-08,38949.0,40359.0,38608.0,40262.0,1852450
2024-05-09,40262.0,42012.0,39921.0,41963.0,3909458
2024-05-10,41672.0,41915.0,39921.0,39970.0,2175066
2024-05-13,40213.0,41040.0,39678.0,40164.0,1249134
2024-05-14,40456.0,42207.0,39921.0,41574.0,2516944
2024-05-16,44443.0,49403.0,43422.0,49403.0,19764535
2024-05-17,49209.0,49889.0,46437.0,47944.0,6529742
2024-05-20,47944.0,50570.0,47458.0,49792.0,4239126
2024-05-21,51056.0,53001.0,50084.0,51543.0,6919748
2024-05-22,51543.0,52612.0,49014.0,50959.0,4141796
2024-05-23,53001.0,53390.0,49987.0,50667.0,3942791
2024-05-24,50376.0,51834.0,48382.0,48917.0,2913081
2024-05-27,49792.0,51640.0,48722.0,49014.0,2793758
2024-05-28,49306.0,49500.0,47312.0,48139.0,2378759
2024-05-29,49500.0,49695.0,46972.0,47604.0,2065868
2024-05-30,46875.0,49014.0,46729.0,47166.0,1895845
2024-05-31,46777.0,47507.0,45805.0,46680.0,1667070
2024-06-03,47020.0,48187.0,44686.0,46826.0,2114061
2024-06-04,47166.0,48139.0,46437.0,46729.0,1605633
2024-06-05,47555.0,48479.0,46777.0,47604.0,1965414
2024-06-07,47750.0,49500.0,46194.0,46194.0,3319235
2024-06-10,46242.0,48285.0,46194.0,47458.0,2022769
2024-06-11,47798.0,47993.0,45319.0,46631.0,1788559
2024-06-12,47166.0,47896.0,46388.0,47020.0,1221940
2024-06-13,49014.0,52515.0,48285.0,49403.0,8179955
2024-06-14,50084.0,50570.0,47312.0,49987.0,3972368
2024-06-17,49695.0,52710.0,49403.0,50959.0,3601123
2024-06-18,52418.0,56600.0,51932.0,54557.0,10610515
2024-06-19,55044.0,55335.0,52515.0,53099.0,3396847
2024-06-20,53196.0,53779.0,51737.0,52126.0,1624797
2024-06-21,50862.0,52029.0,50278.0,51543.0,1388087
2024-06-24,50862.0,51251.0,49403.0,50667.0,1355808
2024-06-25,48917.0,51737.0,48333.0,50765.0,1931183
2024-06-26,51932.0,53001.0,51056.0,52418.0,2144842
2024-06-27,51154.0,51543.0,50278.0,50376.0,1200141
2024-06-28,51056.0,57864.0,50570.0,57086.0,8323475
2024-07-01,56794.0,57669.0,54849.0,55141.0,2367823
2024-07-02,55724.0,56502.0,54168.0,56016.0,2105335
2024-07-03,56405.0,58058.0,54849.0,56016.0,2576205
2024-07-04,57669.0,57961.0,54266.0,54363.0,2316634
2024-07-05,54363.0,56405.0,54266.0,55141.0,1448904
2024-07-08,54460.0,55433.0,53585.0,53974.0,1150986
2024-07-09,54655.0,55044.0,53682.0,54460.0,902317
2024-07-10,54655.0,55627.0,53779.0,54460.0,883562
2024-07-11,55530.0,57183.0,54460.0,54946.0,2212254
2024-07-12,53001.0,53488.0,50667.0,51640.0,2406928
2024-07-15,52029.0,52223.0,50959.0,51348.0,806362
2024-07-16,51348.0,52904.0,51056.0,52029.0,1218544
2024-07-17,52418.0,52418.0,48382.0,48479.0,2250325
2024-07-18,45902.0,48090.0,44930.0,47604.0,2269695
2024-07-19,47653.0,49306.0,47166.0,47507.0,1218162
2024-07-22,47264.0,47312.0,44541.0,45902.0,1812602
2024-07-23,47264.0,47701.0,44978.0,45562.0,1358170
2024-07-24,44784.0,48333.0,44784.0,46048.0,1847584
2024-07-25,43908.0,44638.0,41720.0,41769.0,2531381
2024-07-26,41915.0,43276.0,40553.0,42741.0,1682537
2024-07-29,42790.0,43179.0,42207.0,42839.0,909205
2024-07-30,41769.0,42207.0,40116.0,42109.0,1316317
2024-07-31,42936.0,44152.0,42109.0,43908.0,2248048
2024-08-01,46680.0,47118.0,42887.0,42887.0,3031525
2024-08-02,40067.0,40796.0,37441.0,37539.0,3523426
2024-08-05,35885.0,36663.0,30050.0,32336.0,3420095
2024-08-06,34038.0,35545.0,33357.0,34816.0,3026726
2024-08-07,34281.0,37441.0,33940.0,36274.0,2808286
2024-08-08,34718.0,37295.0,34621.0,36955.0,1669386
2024-08-09,39143.0,39484.0,37539.0,38025.0,2201818
2024-08-12,38511.0,40796.0,38122.0,39289.0,2011887
2024-08-13,40262.0,40505.0,37928.0,38219.0,1482157
2024-08-14,39970.0,40116.0,38754.0,39143.0,1818411
2024-08-16,42061.0,44103.0,41137.0,43763.0,3975391
2024-08-19,43908.0,43957.0,42061.0,42207.0,1473608
2024-08-20,43860.0,44881.0,43276.0,44395.0,2244968
2024-08-21,43228.0,44006.0,42498.0,42887.0,1319514
2024-08-22,42741.0,43082.0,41185.0,41672.0,1303887
2024-08-23,42498.0,44200.0,41769.0,43471.0,2088965
2024-08-26,43665.0,44103.0,41866.0,41866.0,1168701
2024-08-27,41185.0,42109.0,40505.0,41866.0,945289
2024-08-28,41866.0,44638.0,41331.0,44395.0,2415831
2024-08-29,41331.0,41720.0,39581.0,39824.0,3648734
2024-08-30,40164.0,40651.0,39435.0,40262.0,1450904
2024-09-02,39873.0,39970.0,38997.0,39095.0,1147845
2024-09-03,38608.0,38949.0,37441.0,37490.0,1735460
2024-09-04,34135.0,35594.0,34135.0,34572.0,2500296
2024-09-05,34961.0,35350.0,33065.0,33308.0,1626507
2024-09-06,33114.0,33454.0,31606.0,32238.0,1812423
2024-09-09,31315.0,33016.0,30926.0,32871.0,1679206
2024-09-10,33308.0,34135.0,32482.0,32871.0,1545125
2024-09-11,33211.0,34183.0,32725.0,33211.0,1111647
2024-09-12,35788.0,36469.0,35399.0,35739.0,2646534
2024-09-13,35399.0,36809.0,35253.0,35739.0,1299222
2024-09-19,34864.0,34913.0,32822.0,34767.0,1593460
2024-09-20,35983.0,37684.0,35885.0,36517.0,2629105
2024-09-23,36031.0,38706.0,35934.0,38171.0,1434786
2024-09-24,38219.0,38414.0,36761.0,38414.0,1239083
2024-09-25,39484.0,40116.0,36128.0,36372.0,2596022
2024-09-26,38219.0,39095.0,37684.0,38608.0,2250301
2024-09-27,38268.0,38900.0,36858.0,36858.0,1568595
2024-09-30,36274.0,36858.0,35545.0,35545.0,1011652
2024-10-02,34572.0,35739.0,34475.0,34621.0,891861
2024-10-04,35010.0,35983.0,35010.0,35156.0,680095
2024-10-07,35691.0,36955.0,35302.0,36517.0,887813
2024-10-08,36274.0,36858.0,35691.0,35934.0,625621
2024-10-10,36858.0,37830.0,36469.0,36517.0,1305419
2024-10-11,37052.0,37295.0,35302.0,35302.0,978144
2024-10-14,35885.0,38803.0,35885.0,38268.0,3221359
2024-10-15,39581.0,42936.0,39338.0,41574.0,7252522
2024-10-16,39775.0,42401.0,39581.0,42109.0,2795993
2024-10-17,42839.0,44395.0,40991.0,44346.0,2894660
2024-10-18,43422.0,44200.0,42061.0,42207.0,2404118
2024-10-21,42547.0,43763.0,41185.0,42304.0,1510887
2024-10-22,43374.0,44152.0,42109.0,42304.0,1779598
2024-10-23,42401.0,45124.0,42304.0,44443.0,3613955
2024-10-24,43276.0,45221.0,42887.0,43665.0,2174439
2024-10-25,44200.0,44638.0,42596.0,42596.0,1558934
2024-10-28,43082.0,43130.0,41477.0,42401.0,1059043
2024-10-29,42352.0,42352.0,39921.0,41137.0,1862707
2024-10-30,40991.0,42498.0,39046.0,39240.0,2196812
2024-10-31,37830.0,38365.0,34572.0,35399.0,6566630
2024-11-01,34767.0,35934.0,33697.0,34038.0,2736088
2024-11-04,34524.0,35156.0,32287.0,33551.0,4051082
2024-11-05,33016.0,33065.0,30877.0,30974.0,5104739
2024-11-06,31412.0,31655.0,29904.0,30099.0,3131328
2024-11-07,30488.0,33503.0,29661.0,32773.0,4983467
2024-11-08,32676.0,33649.0,30634.0,30877.0,4082166
2024-11-11,25285.0,25820.0,23583.0,23875.0,8735633
2024-11-12,23826.0,25236.0,23048.0,23972.0,5058181
2024-11-13,23291.0,25285.0,23243.0,23875.0,3111901
2024-11-14,23875.0,24118.0,22368.0,22902.0,2543257
2024-11-15,22124.0,22562.0,20909.0,21784.0,3553034
2024-11-18,21638.0,21784.0,20423.0,20666.0,2381768
2024-11-19,20617.0,22076.0,20471.0,21881.0,2453888
