date,open,high,low,close,volume
2024-04-24,26150.0,26400.0,25600.0,25800.0,39865
2024-04-25,25550.0,25800.0,25050.0,25100.0,38388
2024-04-26,25250.0,25250.0,24100.0,24650.0,56354
2024-04-29,24650.0,25550.0,24650.0,25150.0,35145
2024-04-30,25150.0,25500.0,24800.0,25300.0,26257
2024-05-02,25200.0,25300.0,24800.0,24900.0,24871
2024-05-03,24900.0,25300.0,24850.0,24950.0,15703
2024-05-07,25000.0,25900.0,24800.0,25700.0,41594
2024-05-08,25700.0,25800.0,24800.0,24950.0,31503
2024-05-09,24600.0,25100.0,24600.0,24650.0,25115
2024-05-10,25100.0,25550.0,24500.0,24500.0,58789
2024-05-13,24500.0,25200.0,24500.0,24650.0,23962
2024-05-14,24950.0,25450.0,24550.0,25350.0,32553
2024-05-16,25450.0,25650.0,25000.0,25250.0,28847
2024-05-17,24950.0,24950.0,22500.0,23800.0,133298
2024-05-20,24450.0,30000.0,24150.0,26250.0,486732
2024-05-21,25800.0,26600.0,25150.0,26200.0,75967
2024-05-22,26050.0,26900.0,25400.0,25550.0,78421
2024-05-23,25600.0,26650.0,25400.0,26500.0,69002
2024-05-24,26500.0,27650.0,26300.0,27350.0,104644
2024-05-27,28000.0,31250.0,28000.0,29150.0,452326
2024-05-28,36800.0,37850.0,36250.0,37850.0,524682
2024-05-29,40400.0,41500.0,31800.0,32950.0,2846364
2024-05-30,31700.0,31850.0,29400.0,29700.0,588502
2024-05-31,29600.0,32250.0,29250.0,30950.0,654577
2024-06-03,30500.0,31200.0,29600.0,30050.0,172725
2024-06-04,29750.0,30250.0,28600.0,28700.0,210249
2024-06-05,28700.0,29300.0,27650.0,29050.0,172171
2024-06-07,29100.0,30150.0,28650.0,29850.0,164428
2024-06-10,28950.0,29000.0,27250.0,27850.0,198391
2024-06-11,27900.0,28500.0,27500.0,28400.0,84190
2024-06-12,28100.0,30350.0,27750.0,29700.0,224171
2024-06-13,29450.0,29500.0,25650.0,25950.0,1000803
2024-06-14,26000.0,26700.0,25800.0,26600.0,290623
2024-06-17,26600.0,27100.0,26100.0,26950.0,198112
2024-06-18,27150.0,28550.0,26700.0,28200.0,234493
2024-06-19,28500.0,29400.0,27900.0,28500.0,190935
2024-06-20,29300.0,30200.0,28600.0,29450.0,265753
2024-06-21,29400.0,29450.0,28000.0,28000.0,160908
2024-06-24,28000.0,28500.0,27350.0,28400.0,150390
2024-06-25,28400.0,30950.0,28350.0,30900.0,326427
2024-06-26,31000.0,32100.0,30050.0,31100.0,331507
2024-06-27,31150.0,31400.0,28800.0,29200.0,251606
2024-06-28,30250.0,31150.0,28200.0,29300.0,234349
2024-07-01,29500.0,29850.0,28100.0,28550.0,126046
2024-07-02,28550.0,28750.0,27050.0,27200.0,131288
2024-07-03,26900.0,27500.0,26000.0,27100.0,134425
2024-07-04,27200.0,27400.0,26500.0,26500.0,59622
2024-07-05,26500.0,27400.0,26350.0,27100.0,90522
2024-07-08,27650.0,29250.0,27650.0,29000.0,197612
2024-07-09,29350.0,29350.0,28100.0,28450.0,116962
2024-07-10,28150.0,28300.0,27550.0,27800.0,73776
2024-07-11,27600.0,29800.0,27350.0,29050.0,178197
2024-07-12,29350.0,29350.0,27950.0,28300.0,149799
2024-07-15,28150.0,28450.0,27600.0,28200.0,66053
2024-07-16,28350.0,28400.0,27500.0,28000.0,90574
2024-07-17,28200.0,28500.0,27100.0,27300.0,76651
2024-07-18,26800.0,27300.0,26600.0,26700.0,83895
2024-07-19,26400.0,27450.0,26400.0,27100.0,67286
2024-07-22,26800.0,27450.0,26400.0,26900.0,41273
2024-07-23,26950.0,27450.0,26750.0,27150.0,45802
2024-07-24,26900.0,27350.0,26500.0,26500.0,58267
2024-07-25,25900.0,26500.0,25300.0,26200.0,54613
2024-07-26,26200.0,26700.0,26000.0,26500.0,28820
2024-07-29,27000.0,27000.0,25700.0,25750.0,45207
2024-07-30,26150.0,26500.0,25100.0,26350.0,66025
2024-07-31,25950.0,27300.0,25950.0,27050.0,60808
2024-08-01,27500.0,27700.0,26950.0,27000.0,34341
2024-08-02,26550.0,27050.0,25800.0,26150.0,76098
2024-08-05,25350.0,25500.0,22350.0,23400.0,156993
2024-08-06,23200.0,25000.0,23150.0,24350.0,67390
2024-08-07,24000.0,24600.0,24000.0,24250.0,47139
2024-08-08,23650.0,25050.0,23650.0,24900.0,29979
2024-08-09,25000.0,25550.0,24650.0,24750.0,53976
2024-08-12,24800.0,26050.0,24800.0,25900.0,40633
2024-08-13,25850.0,26450.0,25550.0,26350.0,33564
2024-08-14,26650.0,26800.0,25900.0,26600.0,50441
2024-08-16,27100.0,27100.0,26300.0,26500.0,26656
2024-08-19,26300.0,26900.0,26300.0,26700.0,47349
2024-08-20,26700.0,27800.0,26350.0,27450.0,56619
2024-08-21,27450.0,28200.0,27050.0,28100.0,44905
2024-08-22,28100.0,28300.0,27250.0,27400.0,38850
2024-08-23,26800.0,27600.0,26800.0,27600.0,18370
2024-08-26,27650.0,28300.0,27600.0,28200.0,47938
2024-08-27,28250.0,28650.0,27850.0,28500.0,71073
2024-08-28,28450.0,28450.0,27150.0,27400.0,48095
2024-08-29,26700.0,28000.0,26700.0,27700.0,24836
2024-08-30,27550.0,28000.0,27250.0,27350.0,48003
2024-09-02,27350.0,27350.0,25400.0,27150.0,37472
2024-09-03,26850.0,27450.0,26800.0,27300.0,31494
2024-09-04,26550.0,28500.0,26500.0,28250.0,96441
2024-09-05,29000.0,29650.0,27750.0,28800.0,175970
2024-09-06,28900.0,29350.0,28100.0,28450.0,54538
2024-09-09,28250.0,29300.0,27750.0,29000.0,84609
2024-09-10,28850.0,29400.0,28200.0,28300.0,51322
2024-09-11,28300.0,29200.0,28000.0,29000.0,60414
2024-09-12,29350.0,33500.0,29050.0,33000.0,522254
2024-09-13,32650.0,33750.0,31950.0,33050.0,203111
2024-09-19,32750.0,35700.0,32700.0,34300.0,285867
2024-09-20,34550.0,35000.0,33100.0,33600.0,108273
2024-09-23,33600.0,34850.0,33000.0,34350.0,98999
