date,open,high,low,close,volume
2025-01-03,14870.0,14940.0,14350.0,14690.0,891596
2025-01-06,14610.0,14950.0,14500.0,14950.0,1216288
2025-01-07,15860.0,17880.0,15100.0,15930.0,10836482
2025-01-08,15380.0,15730.0,15150.0,15470.0,983180
2025-01-09,15860.0,16480.0,15400.0,15510.0,1743367
2025-01-10,15300.0,16460.0,15070.0,16250.0,3991731
2025-01-13,16120.0,16570.0,15860.0,16170.0,1462104
2025-01-14,16170.0,16250.0,15600.0,15990.0,674746
2025-01-15,15990.0,16100.0,15360.0,15490.0,554025
2025-01-16,15770.0,17100.0,15580.0,16070.0,4875140
2025-01-17,15890.0,15900.0,15380.0,15810.0,601369
2025-01-20,15700.0,15770.0,15370.0,15570.0,430151
2025-01-21,15500.0,15990.0,14860.0,14930.0,878223
2025-01-22,14960.0,15510.0,14910.0,15000.0,534617
2025-01-23,15200.0,15310.0,14070.0,14110.0,442035
2025-01-24,14140.0,16080.0,13900.0,15080.0,3670482
2025-01-31,14700.0,14790.0,14270.0,14310.0,427100
2025-02-03,14000.0,14030.0,13110.0,13250.0,371649
2025-02-04,13300.0,14690.0,13300.0,14100.0,1237431
2025-02-05,14760.0,15360.0,14380.0,14580.0,1215136
2025-02-06,15090.0,16800.0,14910.0,15410.0,5024430
2025-02-07,15580.0,19960.0,15450.0,19490.0,13347670
2025-02-10,19490.0,19620.0,18590.0,19080.0,2239001
2025-02-11,18960.0,20750.0,18600.0,19600.0,6695311
2025-02-12,19650.0,20300.0,19150.0,20300.0,2314316
2025-02-13,21450.0,26350.0,21200.0,24850.0,11393663
2025-02-14,24450.0,24700.0,23050.0,23150.0,1679339
2025-02-17,22750.0,24300.0,22100.0,23150.0,1809850
2025-02-18,23300.0,24350.0,22550.0,23400.0,1857134
2025-02-19,24100.0,24250.0,21400.0,21600.0,1642452
2025-02-20,21100.0,21750.0,20450.0,20850.0,831920
2025-02-21,20200.0,21250.0,20200.0,20600.0,528659
2025-02-24,21200.0,23600.0,20900.0,22900.0,3857231
2025-02-25,22400.0,22800.0,21600.0,21900.0,774691
2025-02-26,22950.0,26650.0,22500.0,25250.0,12534636
2025-02-27,24900.0,26100.0,24150.0,24250.0,2057675
2025-02-28,25300.0,27700.0,23550.0,24850.0,7939130
2025-03-04,22200.0,25200.0,21150.0,24200.0,2689432
2025-03-05,26500.0,28900.0,25200.0,26900.0,9407107
2025-03-06,26500.0,26850.0,25650.0,26000.0,1413006
2025-03-07,26300.0,26500.0,24600.0,25100.0,1637360
2025-03-10,24750.0,25050.0,23600.0,24350.0,771437
2025-03-11,23500.0,25900.0,22700.0,23250.0,2249997
2025-03-12,25100.0,25700.0,22250.0,22650.0,1916686
2025-03-13,22500.0,23200.0,22300.0,22550.0,710424
2025-03-14,22350.0,22550.0,21800.0,22100.0,633603
2025-03-17,21600.0,23600.0,21050.0,23000.0,2070870
2025-03-18,22850.0,24000.0,22400.0,23700.0,1719516
2025-03-19,23700.0,23800.0,22150.0,22200.0,936240
2025-03-20,22200.0,22450.0,20400.0,20600.0,648754
2025-03-21,20000.0,20750.0,19840.0,20450.0,489376
2025-03-24,20100.0,20700.0,20100.0,20250.0,288250
2025-03-25,20350.0,22150.0,20250.0,21400.0,2094077
2025-03-26,21000.0,21200.0,19990.0,20000.0,584214
2025-03-27,19800.0,20500.0,18920.0,19160.0,569988
2025-03-28,19010.0,19160.0,18300.0,18460.0,470698
2025-03-31,18200.0,18650.0,17560.0,17850.0,502963
2025-04-01,17950.0,18200.0,17570.0,17740.0,384117
2025-04-02,18000.0,18190.0,17620.0,17700.0,341605
2025-04-03,17200.0,18350.0,17110.0,17510.0,377410
2025-04-04,17380.0,17720.0,16820.0,17490.0,392139
2025-04-07,16950.0,16950.0,16090.0,16100.0,356784
2025-04-08,16260.0,17110.0,16200.0,16200.0,311008
2025-04-09,16050.0,16810.0,15880.0,16220.0,339816
2025-04-10,17020.0,17270.0,16690.0,17270.0,405534
2025-04-11,17150.0,18680.0,16890.0,18200.0,1020756
2025-04-14,18200.0,18390.0,17430.0,17930.0,396738
2025-04-15,18000.0,19250.0,17890.0,18960.0,1238714
2025-04-16,18960.0,19020.0,18120.0,18270.0,423137
2025-04-17,18180.0,18850.0,18010.0,18710.0,257281
2025-04-18,19220.0,19340.0,18510.0,18950.0,609214
2025-04-21,19130.0,19130.0,18320.0,18510.0,358483
2025-04-22,18260.0,22700.0,18240.0,21900.0,7950884
2025-04-23,21600.0,24850.0,21150.0,22700.0,8175569
2025-04-24,22000.0,23550.0,21800.0,22200.0,1659456
2025-04-25,22900.0,23100.0,21850.0,22050.0,921355
2025-04-28,21600.0,22100.0,21150.0,21500.0,544471
2025-04-29,21450.0,22300.0,21000.0,21550.0,610973
2025-04-30,21150.0,21500.0,20300.0,20400.0,480550
2025-05-02,21000.0,21200.0,20400.0,20700.0,395896
2025-05-07,20200.0,21250.0,19700.0,21000.0,519024
2025-05-08,20600.0,21100.0,20500.0,20650.0,218983
2025-05-09,20750.0,20950.0,20050.0,20200.0,253556
