date,open,high,low,close,volume
2024-04-24,9720.0,9790.0,9650.0,9680.0,31287
2024-04-25,9610.0,9740.0,9450.0,9530.0,18322
2024-04-26,9690.0,9690.0,9390.0,9460.0,47469
2024-04-29,9490.0,9690.0,9490.0,9630.0,41936
2024-04-30,9640.0,10670.0,9640.0,10390.0,484728
2024-05-02,10380.0,10580.0,10300.0,10390.0,173557
2024-05-03,10270.0,10410.0,10200.0,10380.0,95934
2024-05-07,10380.0,10440.0,10150.0,10260.0,146081
2024-05-08,10180.0,10310.0,10010.0,10150.0,103266
2024-05-09,10170.0,10260.0,9990.0,10100.0,110555
2024-05-10,10100.0,10370.0,10070.0,10180.0,117668
2024-05-13,10270.0,10310.0,10100.0,10260.0,64897
2024-05-14,10310.0,10500.0,10280.0,10300.0,176968
2024-05-16,10120.0,10120.0,9430.0,9460.0,656153
2024-05-17,9410.0,9680.0,9360.0,9490.0,152665
2024-05-20,9540.0,9620.0,9380.0,9390.0,103222
2024-05-21,9350.0,9390.0,9050.0,9180.0,147873
2024-05-22,9180.0,9380.0,9080.0,9080.0,74775
2024-05-23,9000.0,9150.0,8950.0,9070.0,104541
2024-05-24,9050.0,9060.0,8890.0,8890.0,113414
2024-05-27,8900.0,9030.0,8840.0,8920.0,68560
2024-05-28,8840.0,9120.0,8840.0,8970.0,93394
2024-05-29,9000.0,9380.0,8930.0,9280.0,135286
2024-05-30,9280.0,9950.0,9190.0,9750.0,346673
2024-05-31,9650.0,9890.0,9600.0,9760.0,163328
2024-06-03,9870.0,10260.0,9710.0,9710.0,216644
2024-06-04,9800.0,9880.0,9590.0,9650.0,104500
2024-06-05,9650.0,9790.0,9470.0,9540.0,59383
2024-06-07,9510.0,9640.0,9450.0,9530.0,67095
2024-06-10,9480.0,9610.0,9440.0,9490.0,34825
2024-06-11,9490.0,9590.0,9410.0,9560.0,44386
2024-06-12,9520.0,9620.0,9410.0,9420.0,45716
2024-06-13,9400.0,9590.0,9370.0,9530.0,44535
2024-06-14,9530.0,9600.0,9410.0,9450.0,46809
2024-06-17,9370.0,10180.0,9370.0,9990.0,260868
2024-06-18,10010.0,10400.0,9780.0,10220.0,316625
2024-06-19,10000.0,10220.0,9880.0,10130.0,155665
2024-06-20,10030.0,10130.0,9790.0,9800.0,100919
2024-06-21,9860.0,10240.0,9820.0,10090.0,204387
2024-06-24,10400.0,11430.0,10220.0,11110.0,2854286
2024-06-25,11330.0,11640.0,10800.0,11050.0,1027029
2024-06-26,11080.0,11300.0,10800.0,10870.0,325973
2024-06-27,10870.0,11130.0,10500.0,10570.0,283288
2024-06-28,10720.0,10830.0,10530.0,10560.0,112627
2024-07-01,10910.0,11770.0,10910.0,11320.0,1878345
2024-07-02,11390.0,11390.0,10630.0,10870.0,483322
2024-07-03,10870.0,10870.0,10250.0,10480.0,351517
2024-07-04,10480.0,10550.0,10210.0,10490.0,178552
2024-07-05,10400.0,11000.0,10360.0,10800.0,319954
2024-07-08,10870.0,11070.0,10690.0,10830.0,168069
2024-07-09,10820.0,10940.0,10430.0,10520.0,250689
2024-07-10,10530.0,10990.0,10530.0,10950.0,212810
2024-07-11,11000.0,11000.0,10660.0,10840.0,143012
2024-07-12,10850.0,10990.0,10410.0,10420.0,205019
2024-07-15,10420.0,10470.0,10050.0,10120.0,218027
2024-07-16,10130.0,10280.0,10070.0,10100.0,74949
2024-07-17,10110.0,10350.0,10100.0,10120.0,74858
2024-07-18,10070.0,10290.0,9750.0,10250.0,163088
2024-07-19,10100.0,10250.0,10030.0,10140.0,94665
2024-07-22,10010.0,10100.0,9800.0,9850.0,155257
2024-07-23,9910.0,10020.0,9800.0,9900.0,98384
2024-07-24,9900.0,10160.0,9840.0,10110.0,63725
2024-07-25,9950.0,10110.0,9770.0,9790.0,74293
2024-07-26,9810.0,9990.0,9790.0,9990.0,31516
2024-07-29,9890.0,10050.0,9890.0,10000.0,32124
2024-07-30,9910.0,9990.0,9550.0,9580.0,88083
2024-07-31,9550.0,9790.0,9150.0,9330.0,161257
2024-08-01,9360.0,10160.0,9270.0,10060.0,275758
2024-08-02,9900.0,10290.0,9810.0,10090.0,218710
2024-08-05,9910.0,9980.0,9070.0,9240.0,238232
2024-08-06,9260.0,9880.0,9260.0,9840.0,141951
2024-08-07,9770.0,10140.0,9770.0,10130.0,71998
2024-08-08,10130.0,10210.0,9840.0,9890.0,87778
2024-08-09,10240.0,10240.0,9910.0,10040.0,94824
2024-08-12,10050.0,10310.0,10040.0,10260.0,98189
2024-08-13,10260.0,11170.0,10260.0,10790.0,888987
2024-08-14,10800.0,10960.0,10620.0,10670.0,237023
2024-08-16,10820.0,10960.0,10670.0,10740.0,172209
2024-08-19,10740.0,10890.0,10470.0,10520.0,91112
2024-08-20,10650.0,10660.0,10300.0,10470.0,90707
2024-08-21,10410.0,10570.0,10230.0,10410.0,92958
2024-08-22,10410.0,10460.0,10080.0,10210.0,103225
2024-08-23,10110.0,10580.0,10110.0,10560.0,109450
2024-08-26,10590.0,10900.0,10410.0,10850.0,200667
2024-08-27,11160.0,11200.0,10710.0,10800.0,285666
2024-08-28,10810.0,10950.0,10650.0,10750.0,145464
2024-08-29,10670.0,10860.0,10340.0,10340.0,118662
2024-08-30,10450.0,10770.0,10340.0,10760.0,117958
2024-09-02,10720.0,10780.0,10520.0,10670.0,102491
2024-09-03,10750.0,10760.0,10160.0,10310.0,186047
2024-09-04,9990.0,10100.0,9800.0,9810.0,118116
2024-09-05,9810.0,10210.0,9810.0,10000.0,95756
2024-09-06,9910.0,10090.0,9700.0,9700.0,68847
2024-09-09,9760.0,9950.0,9520.0,9900.0,41809
2024-09-10,9920.0,10130.0,9590.0,9730.0,99644
2024-09-11,9800.0,10060.0,9700.0,9730.0,55156
2024-09-12,9780.0,9900.0,9600.0,9820.0,63442
2024-09-13,9820.0,9870.0,9720.0,9810.0,32237
2024-09-19,9820.0,9830.0,9550.0,9660.0,55469
2024-09-20,9710.0,9830.0,9650.0,9650.0,37920
2024-09-23,9600.0,9650.0,9470.0,9560.0,53152
2024-09-24,9710.0,9780.0,9590.0,9670.0,46976
2024-09-25,9800.0,9840.0,9680.0,9790.0,73939
2024-09-26,9780.0,10050.0,9750.0,10000.0,72252
2024-09-27,10000.0,10270.0,10000.0,10100.0,95510
2024-09-30,10070.0,10090.0,9800.0,9820.0,34884
2024-10-02,9750.0,10500.0,9750.0,10030.0,299586
2024-10-04,10030.0,10350.0,9960.0,10190.0,81492
2024-10-07,10330.0,10330.0,9960.0,10040.0,92287
2024-10-08,9900.0,10050.0,9830.0,9880.0,51810
2024-10-10,9880.0,10190.0,9780.0,10140.0,87999
2024-10-11,10070.0,10390.0,9990.0,10190.0,76862
2024-10-14,10190.0,10450.0,10020.0,10420.0,80443
2024-10-15,10420.0,11440.0,10320.0,11080.0,885296
2024-10-16,11240.0,11440.0,11050.0,11250.0,423664
2024-10-17,11310.0,11310.0,10780.0,10800.0,197090
2024-10-18,10800.0,11040.0,10610.0,10710.0,124038
2024-10-21,10700.0,10970.0,10600.0,10770.0,99052
