date,open,high,low,close,volume
2024-04-24,24450.0,24800.0,24100.0,24700.0,483522
2024-04-25,24650.0,24650.0,23700.0,23700.0,487834
2024-04-26,23900.0,24200.0,23700.0,24000.0,272922
2024-04-29,24150.0,25900.0,23800.0,25450.0,1677526
2024-04-30,25950.0,26000.0,25100.0,25150.0,669710
2024-05-02,25350.0,26350.0,25200.0,25900.0,880502
2024-05-03,26200.0,26250.0,25500.0,26100.0,585183
2024-05-07,26550.0,26850.0,25800.0,25950.0,844000
2024-05-08,26100.0,26400.0,25200.0,25600.0,546606
2024-05-09,25250.0,25500.0,24800.0,24850.0,414507
2024-05-10,24800.0,25100.0,24500.0,24550.0,320007
2024-05-13,24550.0,25700.0,24550.0,25250.0,620654
2024-05-14,25450.0,26150.0,25300.0,25950.0,718888
2024-05-16,26100.0,26450.0,25750.0,26350.0,807643
2024-05-17,26450.0,26500.0,25500.0,25750.0,544848
2024-05-20,25200.0,26150.0,24350.0,26150.0,794929
2024-05-21,26350.0,26350.0,24900.0,24950.0,747740
2024-05-22,25100.0,27700.0,24850.0,25900.0,4928925
2024-05-23,29250.0,30700.0,28200.0,30050.0,15528108
2024-05-24,30800.0,31550.0,29350.0,30550.0,7206775
2024-05-27,29850.0,31050.0,29550.0,30450.0,2986370
2024-05-28,30300.0,30950.0,28700.0,30950.0,3236470
2024-05-29,30450.0,31000.0,28800.0,28900.0,1805931
2024-05-30,28400.0,30500.0,28350.0,28900.0,2750740
2024-05-31,29200.0,29950.0,28300.0,29400.0,1936089
2024-06-03,29200.0,29500.0,27650.0,27700.0,1283108
2024-06-04,27450.0,28050.0,26350.0,26500.0,1322440
2024-06-05,26500.0,27700.0,26200.0,26950.0,983568
2024-06-07,26700.0,27450.0,26250.0,26950.0,770644
2024-06-10,27500.0,31950.0,27350.0,30850.0,13537401
2024-06-11,31150.0,31150.0,29050.0,29100.0,3279243
2024-06-12,28500.0,29400.0,27550.0,28150.0,3026902
2024-06-13,28200.0,28950.0,27800.0,28300.0,2805882
2024-06-14,26950.0,27250.0,24700.0,25600.0,7144723
2024-06-17,25850.0,26200.0,25500.0,25650.0,1095154
2024-06-18,25350.0,25550.0,24600.0,24650.0,1401835
2024-06-19,24650.0,25300.0,24650.0,25100.0,938017
2024-06-20,25350.0,25450.0,24750.0,24900.0,634955
2024-06-21,24700.0,25050.0,24500.0,24900.0,582641
2024-06-24,24750.0,24850.0,23800.0,23850.0,858028
2024-06-25,24100.0,24150.0,23550.0,23850.0,435357
2024-06-26,24000.0,24100.0,23500.0,23500.0,446708
2024-06-27,23300.0,23950.0,23250.0,23250.0,405438
2024-06-28,23250.0,24150.0,23250.0,23650.0,445276
2024-07-01,23550.0,24150.0,23350.0,24100.0,404889
2024-07-02,24100.0,24150.0,23400.0,23400.0,363648
2024-07-03,23500.0,24500.0,23400.0,23900.0,669473
2024-07-04,24000.0,24200.0,23300.0,23450.0,557011
2024-07-05,23300.0,23550.0,23100.0,23400.0,328896
2024-07-08,23300.0,23650.0,23200.0,23550.0,296112
2024-07-09,23600.0,23900.0,23350.0,23550.0,410220
2024-07-10,23550.0,25150.0,23300.0,24100.0,1523306
2024-07-11,24350.0,24550.0,24050.0,24100.0,515580
2024-07-12,23850.0,24350.0,23800.0,23850.0,372585
2024-07-15,23850.0,24700.0,23750.0,24150.0,596707
2024-07-16,24250.0,24300.0,23300.0,23400.0,515294
2024-07-17,23300.0,23650.0,23100.0,23200.0,380362
2024-07-18,22800.0,22900.0,22150.0,22500.0,601278
2024-07-19,22250.0,22450.0,22000.0,22200.0,297310
2024-07-22,21950.0,22200.0,20800.0,20850.0,572733
2024-07-23,20850.0,21300.0,20150.0,20350.0,469689
2024-07-24,20150.0,20600.0,19950.0,20000.0,352593
2024-07-25,19410.0,19670.0,19190.0,19300.0,560904
2024-07-26,19100.0,19560.0,19010.0,19010.0,370393
2024-07-29,19000.0,19630.0,19000.0,19440.0,315451
2024-07-30,19430.0,19540.0,19000.0,19030.0,308701
2024-07-31,19030.0,19080.0,18350.0,18670.0,436048
2024-08-01,18720.0,19270.0,18610.0,18980.0,290295
2024-08-02,18900.0,18900.0,17560.0,17570.0,631511
2024-08-05,17170.0,17300.0,14040.0,14880.0,959731
2024-08-06,14880.0,16560.0,14880.0,16250.0,770237
2024-08-07,16060.0,16250.0,15770.0,15800.0,376254
2024-08-08,15420.0,15530.0,15090.0,15200.0,317809
2024-08-09,15510.0,16450.0,15510.0,16300.0,556726
