date,open,high,low,close,volume
2024-04-24,19470.0,20150.0,18900.0,19030.0,3838676
2024-04-25,19590.0,19950.0,19020.0,19060.0,3214182
2024-04-26,19220.0,20500.0,18970.0,20050.0,5261642
2024-04-29,21050.0,22050.0,20050.0,21100.0,8300338
2024-04-30,20700.0,21400.0,19890.0,20250.0,3024692
2024-05-02,20150.0,20800.0,19850.0,20300.0,2055778
2024-05-03,20550.0,21250.0,19460.0,19490.0,2270414
2024-05-07,19810.0,20200.0,19540.0,19680.0,1729375
2024-05-08,19400.0,19480.0,18180.0,18220.0,2986639
2024-05-09,18000.0,18410.0,17600.0,17700.0,1896775
2024-05-10,17610.0,18030.0,17220.0,17290.0,1411577
2024-05-13,17560.0,19200.0,17250.0,18510.0,5556872
2024-05-14,18660.0,19400.0,18150.0,18400.0,2523689
2024-05-16,18700.0,19840.0,18550.0,19010.0,3132486
2024-05-17,19160.0,19480.0,18420.0,18470.0,1457062
2024-05-20,18240.0,18430.0,17540.0,17720.0,1163675
2024-05-21,17810.0,18060.0,17440.0,17500.0,850628
2024-05-22,17500.0,17850.0,17200.0,17430.0,858053
2024-05-23,17470.0,17560.0,16880.0,16900.0,1221649
2024-05-24,17410.0,17650.0,16650.0,16710.0,1316202
2024-05-27,16900.0,17850.0,16840.0,17150.0,1505056
2024-05-28,17150.0,18550.0,17110.0,18440.0,1833986
2024-05-29,18500.0,19300.0,18120.0,18750.0,2123003
2024-05-30,19250.0,19450.0,18130.0,18130.0,1430116
2024-05-31,17900.0,18720.0,17600.0,18550.0,1269272
2024-06-03,18650.0,19290.0,18020.0,19250.0,1417608
2024-06-04,19030.0,19750.0,18580.0,19250.0,1549088
2024-06-05,19250.0,19690.0,18650.0,19430.0,1453018
2024-06-07,19700.0,19700.0,19110.0,19180.0,759410
2024-06-10,19180.0,21000.0,19020.0,20150.0,3438587
2024-06-11,20450.0,20700.0,19290.0,19500.0,1747842
2024-06-12,19610.0,19890.0,18910.0,19330.0,1438569
2024-06-13,19330.0,19760.0,19080.0,19190.0,909767
2024-06-14,19200.0,19540.0,18510.0,18950.0,1029265
2024-06-17,18950.0,23900.0,18790.0,22100.0,15393228
2024-06-18,22950.0,25450.0,22850.0,25400.0,14583017
2024-06-19,26700.0,29250.0,26000.0,28700.0,7808919
2024-06-20,27600.0,28450.0,26250.0,28000.0,2210129
2024-06-21,28100.0,29100.0,27300.0,28250.0,1135972
2024-06-24,29100.0,29950.0,27700.0,28600.0,1476345
2024-06-25,28000.0,30450.0,26300.0,29800.0,1536380
2024-06-26,30200.0,31200.0,27300.0,29550.0,3043002
2024-06-27,28700.0,30700.0,28300.0,30200.0,987727
2024-06-28,30200.0,30950.0,29600.0,30550.0,692151
2024-07-01,29900.0,29950.0,28350.0,28500.0,898443
2024-07-02,27700.0,28800.0,26950.0,27150.0,975597
2024-07-03,26900.0,28950.0,26350.0,28600.0,865555
2024-07-04,29200.0,33050.0,28600.0,31250.0,4150253
2024-07-05,30950.0,30950.0,27600.0,29200.0,2646734
2024-07-08,29150.0,29950.0,27600.0,27650.0,1304013
2024-07-09,27550.0,29200.0,27500.0,27850.0,1307021
2024-07-10,27600.0,29000.0,26550.0,28200.0,1558298
2024-07-11,28100.0,29300.0,27250.0,27400.0,936883
2024-07-12,26800.0,27200.0,25950.0,26100.0,1063969
2024-07-15,26600.0,27000.0,25650.0,25700.0,549459
2024-07-16,25300.0,25650.0,24200.0,25000.0,1327062
2024-07-17,24750.0,24900.0,23600.0,24050.0,1225008
2024-07-18,23300.0,25150.0,23000.0,24750.0,1748124
2024-07-19,24450.0,25100.0,23900.0,24450.0,801678
2024-07-22,24500.0,24700.0,23400.0,24500.0,886522
2024-07-23,25200.0,25250.0,23250.0,23550.0,843931
2024-07-24,23200.0,23750.0,23100.0,23400.0,447321
2024-07-25,22500.0,23100.0,22400.0,22550.0,635623
2024-07-26,22550.0,22700.0,21300.0,21500.0,979260
2024-07-29,22000.0,22150.0,21050.0,22050.0,808593
2024-07-30,21700.0,22100.0,21300.0,21650.0,307367
2024-07-31,21450.0,22050.0,21100.0,21800.0,370813
2024-08-01,22600.0,22700.0,21900.0,22150.0,452073
2024-08-02,21850.0,21900.0,20500.0,20550.0,715463
2024-08-05,20000.0,20450.0,17280.0,18130.0,1263808
2024-08-06,18350.0,19200.0,18100.0,18380.0,908156
2024-08-07,18320.0,19500.0,18130.0,18960.0,507623
2024-08-08,18480.0,18750.0,18060.0,18260.0,390947
2024-08-09,18790.0,19170.0,18590.0,18830.0,361869
2024-08-12,18860.0,19260.0,18260.0,18300.0,422286
2024-08-13,18500.0,19170.0,17790.0,18360.0,700432
2024-08-14,18880.0,19730.0,18510.0,19290.0,767979
2024-08-16,17200.0,18140.0,16350.0,17590.0,3680040
2024-08-19,17770.0,18240.0,17170.0,17630.0,996200
2024-08-20,17640.0,18300.0,17640.0,17800.0,531661
2024-08-21,18100.0,18100.0,17200.0,17310.0,419743
2024-08-22,17460.0,17490.0,16870.0,17050.0,358298
2024-08-23,16810.0,18450.0,16810.0,18180.0,1113697
2024-08-26,18750.0,19370.0,18060.0,18360.0,841977
2024-08-27,18360.0,18490.0,17810.0,18270.0,305938
2024-08-28,18120.0,18700.0,18120.0,18210.0,381710
2024-08-29,17750.0,18280.0,17630.0,18190.0,271597
2024-08-30,18600.0,18850.0,18260.0,18730.0,425758
2024-09-02,18960.0,19240.0,18560.0,19000.0,459766
2024-09-03,19060.0,19690.0,18850.0,19050.0,613465
2024-09-04,18320.0,18450.0,17560.0,17590.0,550381
2024-09-05,17840.0,17840.0,16930.0,16990.0,459408
2024-09-06,16900.0,16920.0,15600.0,15780.0,773101
2024-09-09,15000.0,15850.0,15000.0,15640.0,483196
2024-09-10,15640.0,15760.0,14870.0,14930.0,532652
2024-09-11,15210.0,17710.0,15210.0,17100.0,3098721
2024-09-12,17270.0,18130.0,17010.0,18100.0,853818
2024-09-13,18140.0,18140.0,17500.0,17870.0,387991
2024-09-19,17950.0,18100.0,17230.0,17900.0,443998
2024-09-20,18080.0,18150.0,17180.0,17180.0,513582
2024-09-23,16960.0,17890.0,16880.0,17450.0,247170
2024-09-24,17600.0,19310.0,17600.0,18610.0,984105
2024-09-25,18670.0,19080.0,18450.0,18610.0,365818
2024-09-26,18880.0,19440.0,18760.0,19200.0,484408
2024-09-27,19230.0,22700.0,19100.0,22000.0,2900284
2024-09-30,21800.0,22250.0,20750.0,20900.0,1162740
2024-10-02,20600.0,22550.0,20550.0,22100.0,1286192
2024-10-04,22550.0,22950.0,21050.0,22100.0,1058957
2024-10-07,22100.0,22500.0,21550.0,22100.0,561833
2024-10-08,21800.0,23050.0,21600.0,22600.0,752894
2024-10-10,22850.0,23700.0,21900.0,22250.0,802058
2024-10-11,22450.0,23800.0,22050.0,23150.0,1138689
2024-10-14,24500.0,27350.0,23950.0,25100.0,3264544
2024-10-15,25100.0,25450.0,23400.0,24800.0,1388212
2024-10-16,24100.0,26200.0,23750.0,25800.0,1295266
2024-10-17,25800.0,25950.0,24750.0,24950.0,620051
2024-10-18,24950.0,25450.0,23300.0,23550.0,883399
2024-10-21,23100.0,24250.0,23000.0,23850.0,426850
2024-10-22,23850.0,24200.0,22650.0,23700.0,646614
2024-10-23,23700.0,24100.0,22750.0,23650.0,451302
2024-10-24,23450.0,23450.0,22750.0,23150.0,405273
2024-10-25,23150.0,23400.0,21750.0,21750.0,543905
2024-10-28,21600.0,23400.0,21500.0,23300.0,638939
2024-10-29,25200.0,25250.0,22000.0,22300.0,2076739
2024-10-30,22450.0,22650.0,20850.0,20950.0,841912
2024-10-31,20750.0,21200.0,20250.0,20850.0,594256
2024-11-01,20100.0,20150.0,18860.0,19300.0,1502262
2024-11-04,19170.0,19640.0,18740.0,19160.0,597773
2024-11-05,19000.0,19700.0,18950.0,19160.0,435213
2024-11-06,19220.0,19550.0,18080.0,18110.0,572902
2024-11-07,18020.0,18340.0,17550.0,17550.0,632414
2024-11-08,17580.0,17910.0,17080.0,17100.0,446772
2024-11-11,16940.0,17080.0,15860.0,16220.0,775978
2024-11-12,16110.0,16760.0,15610.0,16030.0,622638
2024-11-13,16020.0,16180.0,15120.0,15320.0,554234
2024-11-14,15500.0,17840.0,15500.0,16290.0,1767366
2024-11-15,15910.0,18650.0,15010.0,18360.0,1431022
2024-11-18,18280.0,19100.0,17700.0,18910.0,585310
2024-11-19,18690.0,20500.0,18600.0,20000.0,881053
2024-11-20,19820.0,20200.0,19470.0,19670.0,333436
2024-11-21,20450.0,20800.0,19020.0,19020.0,458792
2024-11-22,19110.0,20600.0,19110.0,19290.0,579408
2024-11-25,19300.0,19540.0,18400.0,19170.0,550248
2024-11-26,19180.0,19910.0,18830.0,19320.0,519954
