date,open,high,low,close,volume,TEMA20,DEMA20,DEMA10,EMA60,MACD_OSC,MACD_LINE,MACD_SIGNAL,RSI_TEMA,RSI_DEMA,OBV,VOL_MA5,EMA60_SLOPE,TEMA20_SLOPE,DEMA20_SLOPE,OBV_SLOPE20
2024-07-03,31000.0,31050.0,29900.0,30050.0,1164483,30050.0,30050.0,30050.0,30050.0,0.0,0.0,0.0,50.0,50.0,0.0,,,,,
2024-07-04,30050.0,30350.0,29750.0,30150.0,888895,30075.936723895906,30068.14058956916,30083.057851239668,30053.27868852459,6.381766381769557,7.977207977211947,1.5954415954423895,50.0,50.0,888895.0,,,,,
2024-07-05,30150.0,30200.0,29750.0,30100.0,829472,30084.129297977688,30074.662563438073,30090.871525169045,30054.810534802473,6.841762648029253,10.147644905478955,3.305882257449703,78.85857860732233,61.67883211678832,59423.0,,,,,
2024-07-08,30150.0,30900.0,30050.0,30400.0,1000946,30168.48928319842,30134.6529995218,30195.57748787651,30066.128222185995,25.886582940426656,35.66411093298302,9.777527992556367,91.69627333887671,90.05531364010827,1060369.0,,,,,
2024-07-09,30550.0,30600.0,30100.0,30250.0,528686,30198.241278161568,30158.956707975634,30222.84090132939,30072.15680506514,26.804700457941323,43.28340356498302,16.478703107041696,61.3061268838606,61.625216759462745,531683.0,882496.4,,,,
2024-07-10,30100.0,30650.0,29650.0,29850.0,1376969,30118.171050231555,30107.115011648944,30109.758032605143,30064.872975390874,0.2977133225672546,16.850844760250766,16.55313143768351,25.5159189982015,29.93870248311491,-845286.0,924993.6,,,,
2024-07-11,29900.0,30150.0,29400.0,30000.0,1165777,30091.030374030903,30089.55648008312,30075.057664860644,30062.74599259117,-6.910221479482045,7.915354588330956,14.825576067813001,39.59740712617034,43.29335744154487,320491.0,980370.0,,,,
2024-07-12,30000.0,30250.0,29700.0,29900.0,605903,30042.68472557052,30056.230276419632,30016.289396705706,30057.41005840785,-17.582698472771142,-7.152797023150924,10.429901449620218,30.065679621963383,37.13724326207986,-285412.0,935656.2,,,,
2024-07-15,30150.0,30550.0,29900.0,30100.0,1213619,30055.004576570547,30063.81376705865,30039.22008011585,30058.80644993546,-10.681840841043732,-2.9223996016844467,7.759441239359285,51.70611412973674,53.36522244831511,928207.0,978190.8,,,,
2024-07-16,30250.0,30650.0,30150.0,30500.0,1413578,30168.95029295768,30142.912145862385,30188.81103082459,30073.271812232655,19.659766960921004,32.33414994051054,12.674382979589538,75.44807736635862,71.9740508673249,2341785.0,1155169.2,,,,
2024-07-17,31150.0,32900.0,30950.0,31400.0,5024659,30495.42262842259,30374.165810634942,30596.75832738748,30116.771097077486,94.96704895185181,131.3831941694043,36.4161452175525,91.02658666025278,87.0277816799439,7366444.0,1884707.2,,,,
2024-07-18,31100.0,31650.0,30250.0,30450.0,1923604,30514.866481872323,30400.437714808082,30582.35087046223,30127.696634878223,76.23108505610847,131.70500153768808,55.473916481579614,48.09999413047436,51.29163179024541,5442840.0,2036272.6,,,,
2024-07-19,30350.0,30400.0,29750.0,30100.0,895161,30437.77475175536,30358.901221718,30452.62849448872,30126.78854848877,37.64965897395197,102.53599019901958,64.88633122506761,37.93951985038856,42.92185373553801,4547679.0,2094124.2,,,,
2024-07-22,30300.0,31150.0,30250.0,30400.0,1321797,30450.52795011367,30376.97315166722,30453.305961994432,30135.746300997333,30.047654064792155,102.44589880605781,72.39824474126566,48.71810972006179,51.134337927505854,5869476.0,2115759.8,,,,
