date,open,high,low,close,volume,TEMA20,DEMA20,DEMA10,EMA60,MACD_OSC,MACD_LINE,MACD_SIGNAL,RSI_TEMA,RSI_DEMA,OBV,VOL_MA5,EMA60_SLOPE,TEMA20_SLOPE,DEMA20_SLOPE,OBV_SLOPE20
2024-07-03,71100.0,72400.0,67700.0,72400.0,669766,72400.0,72400.0,72400.0,72400.0,0.0,0.0,0.0,50.0,50.0,0.0,,,,,
2024-07-04,71700.0,74200.0,71000.0,73000.0,545460,72555.62034337543,72508.84353741496,72598.34710743802,72419.67213114754,38.29059829059988,47.86324786324985,9.57264957264997,50.0,50.0,545460.0,,,,,
2024-07-05,73900.0,80800.0,73300.0,80000.0,3865118,74498.1566322674,73872.23841917719,75058.45229151014,72668.20747110991,506.91952175713845,643.222051769073,136.30253001193458,50.0,50.0,4410578.0,,,,,
2024-07-08,81300.0,83100.0,79300.0,80900.0,1361199,76315.63435869974,75207.15134126213,77166.17717369032,72938.1023081227,830.2667464473508,1174.1359630711231,343.86921662377233,50.0,50.0,5771777.0,,,,,
2024-07-09,81800.0,87200.0,80600.0,84100.0,1957107,78617.61413693869,76932.03787075782,79758.41689899472,73304.06616687278,1190.4921020143565,1831.9843441417179,641.4922421273615,50.0,50.0,7728884.0,1679730.0,,,,
2024-07-10,83300.0,85500.0,80900.0,82200.0,1026067,79983.2794170222,78064.36414210685,81009.14210687637,73595.73612861466,1226.7648894014455,2174.9483538791683,948.1834644777229,75.11062356941913,78.5957679344934,6702817.0,1750990.2,,,,
2024-07-11,81600.0,82500.0,78000.0,78300.0,905866,80055.44028243296,78321.30819514215,80596.51544085081,73749.9742883322,927.6576306374773,2107.7555027745693,1180.097872137092,42.675672497435905,50.46034990261366,5796951.0,1823071.4,,,,
2024-07-12,78800.0,81000.0,77700.0,80100.0,704156,80545.2428423976,78857.9784227276,80839.41774075599,73958.17185264917,795.6667174675617,2174.6812689715443,1379.0145515039826,52.7507289227259,58.48559433459317,6501107.0,1190879.0,,,,
2024-07-15,81900.0,85400.0,81500.0,82600.0,894141,81558.92500889006,79762.07374805059,81804.02447901462,74241.51048043116,818.1991531838148,2401.7634929837513,1583.5643397999365,65.3828374327662,67.77955681251098,7395248.0,1097467.4,,,,
2024-07-16,82600.0,83300.0,79900.0,80700.0,507801,81858.16919134308,80183.23047696079,81847.96702350133,74453.26423517111,653.7400806813391,2400.7394406516105,1746.9993599702714,48.3420507384214,55.28374007459963,6887447.0,807606.2,,,,
2024-07-17,81300.0,82400.0,78900.0,79000.0,514623,81623.10637529528,80224.28412147038,81277.45031283535,74602.337538936,391.97309667283,2236.965730811309,1844.9926341384792,34.42335473210497,45.37748331977476,6372824.0,705317.4,,,,
2024-07-18,78500.0,80300.0,77100.0,78700.0,503187,81315.83518767508,80192.36400623703,80721.07300031235,74736.68712782334,171.3890001204145,2059.2288842889975,1887.839884168583,28.276091256299566,42.943050043716475,5869637.0,624781.6,,,,
2024-07-19,77800.0,79200.0,75500.0,78300.0,494110,80927.07302695925,80080.13584835903,80149.57833654695,74853.51705805864,-18.591474161889437,1864.6005414662213,1883.1920156281108,18.99164962500383,39.4173284075051,5375527.0,582772.4,,,,
2024-07-22,78400.0,80700.0,77300.0,79500.0,463630,80890.38782351051,80189.80725791141,80102.5586579421,75005.86076107311,-77.28046466768615,1786.5914347935031,1863.8718994611893,41.12344918348987,49.99241102504197,5839157.0,496670.2,,,,
2024-07-23,79500.0,83700.0,78500.0,82300.0,923299,81559.7635697779,80781.26337994491,80976.78321497716,75245.01286726743,51.68247709965408,1928.474995835757,1876.792518736103,73.82023359828726,68.08466368941629,6762456.0,579769.8,,,,
2024-07-24,82400.0,84300.0,81100.0,83100.0,524491,82288.27129633095,81424.32597979595,81870.21343200137,75502.55342899637,163.74844163020043,2081.4780707738537,1917.7296291436533,81.26233099749386,72.24467521829453,7286947.0,581743.4,,,,
2024-07-25,81400.0,85300.0,79700.0,80000.0,707041,82051.56492709971,81403.57381341734,81484.15552994313,75650.01069361944,10.086920426399502,1930.3382796766527,1920.2513592502532,36.85765560658934,45.07469560033674,6579906.0,622514.2,,,,
