date,open,high,low,close,volume,TEMA20,DEMA20,DEMA10,EMA60,MACD_OSC,MACD_LINE,MACD_SIGNAL,RSI_TEMA,RSI_DEMA,OBV,VOL_MA5,EMA60_SLOPE,TEMA20_SLOPE,DEMA20_SLOPE,OBV_SLOPE20
2024-07-03,1032156.0,1032161.0,1032156.0,1032161.0,424015,1032161.0,1032161.0,1032161.0,1032161.0,0.0,0.0,0.0,50.0,50.0,0.0,,,,,
2024-07-04,1032355.0,1032360.0,1032355.0,1032360.0,395508,1032212.6140805531,1032197.0997732427,1032226.7851239668,1032167.5245901638,12.699715099669993,15.874643874587491,3.1749287749174986,50.0,50.0,395508.0,,,,,
2024-07-05,1032583.0,1032588.0,1032583.0,1032588.0,522107,1032313.8600737352,1032269.488932081,1032350.5987978961,1032181.3106691748,34.515392569750546,46.31916948710568,11.803776917355135,50.0,50.0,917615.0,,,,,
2024-07-08,1032662.0,1032662.0,1032657.0,1032662.0,474312,1032415.3894438462,1032345.0592962811,1032465.7931152242,1032197.0709751034,50.99457699715718,75.54699816380162,24.552421166644432,50.0,50.0,1391927.0,,,,,
2024-07-09,1032751.0,1032756.0,1032751.0,1032756.0,533259,1032521.827531748,1032426.8476506827,1032580.4672246678,1032215.3965169032,64.4252112123452,105.08393518207595,40.658723969730744,50.0,50.0,1925186.0,469840.2,,,,
2024-07-10,1032841.0,1032846.0,1032841.0,1032846.0,694176,1032630.7490324914,1032513.1111548464,1032692.7873400915,1032236.0720409391,74.83890843268766,134.20735951059032,59.36845107790266,50.0,50.0,2619362.0,523872.4,,,,
2024-07-11,1033044.0,1033049.0,1033044.0,1033049.0,474148,1032770.522089465,1032623.5707475533,1032840.149158182,1032262.725416646,89.85656777699145,171.68916079914197,81.83259302215052,50.0,50.0,3093510.0,539600.4,,,,
2024-07-12,1033267.0,1033272.0,1033267.0,1033272.0,645026,1032940.1839495939,1032758.3046023763,1033019.4194939885,1032295.816386592,108.04420285112889,216.88784658606164,108.84364373493275,50.0,50.0,3738536.0,564184.2,,,,
2024-07-15,1033346.0,1033351.0,1033346.0,1033351.0,728749,1033096.2794162723,1032887.5873760307,1033173.8923801404,1032330.4125706381,117.82929323259526,256.13026027567685,138.30096704308158,50.0,50.0,4467285.0,615071.6,,,,
2024-07-16,1033436.0,1033441.0,1033436.0,1033441.0,704300,1033243.435604456,1033013.9473120517,1033312.9067128489,1032366.8252732402,122.26831828649915,291.1363649012055,168.86804661470637,50.0,50.0,5171585.0,649279.8,,,,
