date,open,high,low,close,volume,TEMA20,DEMA20,DEMA10,EMA60,MACD_OSC,MACD_LINE,MACD_SIGNAL,RSI_TEMA,RSI_DEMA,OBV,VOL_MA5,EMA60_SLOPE,TEMA20_SLOPE,DEMA20_SLOPE,OBV_SLOPE20
2024-07-03,23200.0,23200.0,22500.0,22850.0,40485,22850.0,22850.0,22850.0,22850.0,0.0,0.0,0.0,50.0,50.0,0.0,,,,,
2024-07-04,23100.0,23250.0,22850.0,22900.0,10805,22862.96836194796,22859.070294784582,22866.528925619834,22851.639344262294,3.190883190880413,3.9886039886005165,0.7977207977201033,50.0,50.0,10805.0,,,,,
2024-07-05,22700.0,23350.0,22700.0,23200.0,26507,22951.35900165055,22921.288197818812,22977.873779113444,22863.061005106152,24.161622064755647,30.999748378664663,6.838126313909015,50.0,50.0,37312.0,,,,,
2024-07-08,23550.0,23800.0,23200.0,23800.0,17439,23179.027293889158,23083.590942045754,23258.100539580628,22893.780316414148,74.2673391646269,99.67230026969264,25.40496110506574,50.0,50.0,54751.0,,,,,
2024-07-09,23900.0,23900.0,23400.0,23800.0,16831,23364.253461457123,23222.949052924992,23463.604386188224,22923.492437187455,101.54780311279406,152.33971499605832,50.79191188326426,50.0,50.0,54751.0,22413.4,,,,
2024-07-10,23750.0,24200.0,23500.0,24200.0,15204,23617.448753703455,23414.82316135063,23744.524998010227,22965.345144164916,138.38737112788147,223.77612579311608,85.38875466523463,50.0,50.0,69955.0,17357.2,,,,
2024-07-11,24200.0,24200.0,23700.0,24050.0,16379,23782.57650974085,23551.801076308115,23898.049539874202,23000.907598454593,143.8720814402378,265.22885646553186,121.35677502529407,80.29006721678265,83.61365864611805,53576.0,18472.0,,,,
2024-07-12,24050.0,24300.0,23800.0,24250.0,19224,23965.457640860877,23704.730380150337,24071.961025258377,23041.861447685587,151.42492557168376,310.6379319898988,159.21300641821503,84.78155351072554,86.96992532602997,72800.0,17015.4,,,,
2024-07-15,24350.0,25000.0,24250.0,24800.0,35442,24252.94807892622,23934.63640547107,24376.084878275607,23099.505334646718,181.86915764536363,386.5494534749196,204.68029582955594,92.27121218632679,92.47024067066778,108242.0,20616.0,,,,
2024-07-16,24800.0,24800.0,24200.0,24550.0,17321,24417.58395574795,24085.333751318904,24511.041015311093,23147.062536789446,173.59668359658662,421.6761503252892,248.07946672870258,69.16300269822398,74.20261356603274,90921.0,20714.0,,,,
2024-07-17,24600.0,25450.0,24300.0,25250.0,41776,24727.176729865256,24339.892497000976,24834.076412324564,23216.011306075037,201.72210364661748,500.2320962869744,298.5099926403569,83.75532333023847,84.60758758918637,132697.0,26028.4,,,,
2024-07-18,24950.0,25150.0,24650.0,24950.0,53263,24895.162555491013,24502.10596004684,24964.899234711283,23272.863394400447,186.90920828325278,532.1465029944229,345.23729471117014,64.08676700993769,69.11263302650855,79434.0,33405.2,,,,
2024-07-19,24700.0,24900.0,24500.0,24850.0,15865,24998.264673634298,24620.8148859411,25018.92445516152,23324.57279130535,158.2974539942826,543.1091122040234,384.8116582097408,56.23947799381455,63.782466099882306,63569.0,32733.4,,,,
2024-07-22,24650.0,24950.0,24000.0,24400.0,27748,24957.229488366156,24638.435436290452,24900.74548851543,23359.83269978714,99.83974344345779,509.61133751406305,409.77159407060526,32.19343493200151,44.73127917456954,35821.0,31194.6,,,,
2024-07-23,24600.0,25900.0,24300.0,25450.0,76713,25187.58926084744,24841.173025703043,25152.187817008038,23428.362775203954,121.23855625950853,561.319789394991,440.0812331354824,69.40576673769763,69.89274095146916,112534.0,43073.0,,,,
2024-07-24,25800.0,26000.0,25300.0,25950.0,42392,25497.41479240561,25103.358009093376,25495.64300163505,23511.039405525134,156.19208742282086,635.3213424140085,479.1292549911877,77.82909452571718,76.40731300809568,154926.0,43196.2,,,,
2024-07-25,25700.0,26400.0,25050.0,25100.0,33803,25521.186711796767,25171.465371831553,25459.587612777592,23563.136474196443,111.29929207061724,618.2533700794593,506.95407800884203,46.45323108883419,51.81443950471516,121123.0,39304.2,,,,
2024-07-26,25050.0,25700.0,24950.0,25350.0,27149,25595.771567963187,25271.920919362517,25506.20879502086,23621.72216356705,88.65947725235083,617.7784245742805,529.1189473219297,52.76491842865746,56.504393493554915,148272.0,41561.0,,,,
2024-07-29,25350.0,25750.0,25150.0,25600.0,24661,25712.247983868572,25400.212912517225,25614.898717183023,23686.583731974686,80.95214314154691,630.3091262488633,549.3569831073164,59.909750278221765,61.38554507322597,172933.0,40943.6,,,,
2024-07-30,25650.0,25650.0,24650.0,24900.0,24013,25616.65742970864,25380.059982537143,25455.760608310324,23726.36787190994,22.19694290187465,577.1031617346598,554.9062188327852,34.02580886965035,42.4956287034702,148920.0,30403.6,49.67806187407655,168.67472713337435,151.3818799513495,7054.842105263158
