date,open,high,low,close,volume,TEMA20,DEMA20,DEMA10,EMA60,MACD_OSC,MACD_LINE,MACD_SIGNAL,RSI_TEMA,RSI_DEMA,OBV,VOL_MA5,EMA60_SLOPE,TEMA20_SLOPE,DEMA20_SLOPE,OBV_SLOPE20
2024-07-03,170200.0,170568.0,165968.0,167256.0,499088,167256.0,167256.0,167256.0,167256.0,0.0,0.0,0.0,50.0,50.0,0.0,,,,,
2024-07-04,168176.0,169648.0,166428.0,168268.0,427416,167518.4796458266,167439.5827664399,167590.54545454547,167289.18032786885,64.58347578349057,80.72934472936322,16.145868945872646,50.0,50.0,427416.0,,,,,
2024-07-05,168820.0,172500.0,167256.0,170936.0,786699,168424.6201119904,168081.36745491848,168718.87603305787,167408.7481859715,271.79590295534115,355.8907476400491,84.09484468470794,50.0,50.0,1214115.0,,,,,
2024-07-08,170752.0,171856.0,168360.0,168728.0,446410,168589.8694709069,168232.07675814093,168817.58076634107,167452.00234380848,245.74856922439858,391.28055621520616,145.53198699080758,58.5803151013663,55.89856670341786,767705.0,,,,,
2024-07-09,168820.0,172868.0,168820.0,172224.0,649554,169625.462647005,168994.1396865553,170036.39696742027,167608.46128335575,438.3198243443079,693.4317674211925,255.1119430768846,77.063703380198,76.33370564223026,1417259.0,561833.4,,,,
2024-07-10,172040.0,172224.0,169188.0,169924.0,522967,169867.3122264411,169230.02213193258,170164.28559897176,167684.38058554078,386.93587317795345,738.7817845493264,351.84591137137295,52.23732425368294,55.2021916744839,894292.0,566609.2,,,,
2024-07-11,171212.0,171212.0,168452.0,170936.0,563022,170315.58807430786,169612.99146130547,170576.49912591212,167790.991058146,395.82135397719935,846.6226038428722,450.80124986567284,57.94934352940334,60.9720693122465,1457314.0,593730.4,,,,
2024-07-12,170752.0,176088.0,170660.0,173696.0,920124,171385.0253486378,170439.16824601835,171776.72473895774,167984.5979086986,552.6678749546429,1141.6360935589764,588.9682186043335,73.23879509187152,73.11317847935231,2377438.0,620415.4,,,,
2024-07-15,175720.0,176640.0,173420.0,173604.0,582000,172219.8770301139,171128.32277276958,172613.2154472294,168168.84060021667,610.7637365396383,1352.4228892788815,741.6591527392432,71.346607831163,72.26580077120977,1795438.0,647533.4,,,,
2024-07-16,174800.0,174892.0,169832.0,173604.0,578652,172882.4252244445,171714.91572756803,173205.933509883,168347.04254775055,608.3982878433553,1502.1570125434373,893.758724700082,70.42099536736676,72.36692654231962,1795438.0,633353.0,,,,
2024-07-17,173880.0,177836.0,172316.0,177100.0,1100787,174307.8471479632,172846.42682455658,174771.57341926655,168634.0247592997,789.9807518646085,1881.2346645308426,1091.253912666234,88.88259826879909,84.79997449688084,2896225.0,748917.0,,,,
