date,open,high,low,close,volume,TEMA20,DEMA20,DEMA10,EMA60,MACD_OSC,MACD_LINE,MACD_SIGNAL,RSI_TEMA,RSI_DEMA,OBV,VOL_MA5,EMA60_SLOPE,TEMA20_SLOPE,DEMA20_SLOPE,OBV_SLOPE20
2024-07-03,38000.0,38200.0,36200.0,36550.0,1211562,36550.0,36550.0,36550.0,36550.0,0.0,0.0,0.0,50.0,50.0,0.0,,,,,
2024-07-04,36950.0,37400.0,36350.0,37350.0,643911,36757.49379116725,36695.124716553284,36814.46280991736,36576.22950819672,51.05413105413318,63.81766381766647,12.763532763533295,50.0,50.0,643911.0,,,,,
2024-07-05,37000.0,39300.0,37000.0,38700.0,988598,37276.927051999926,37064.7608249649,37455.48459804659,36645.861327600105,166.4150128651608,220.78229884498433,54.36728597982351,50.0,50.0,1632509.0,,,,,
2024-07-08,38700.0,40450.0,38700.0,40250.0,1096142,38101.6611611711,37663.35400373302,38438.13605628032,36764.029808662395,328.418951459381,464.8909753040498,136.47202384466877,50.0,50.0,2728651.0,,,,,
2024-07-09,40550.0,40850.0,39700.0,40200.0,700680,38757.861416514344,38167.75019765672,39139.31146034486,36876.68456903412,408.30854492824227,646.8577050049716,238.54916007672938,97.9187641958656,98.05878053620384,2027971.0,928178.6,,,,
2024-07-10,40050.0,40600.0,39200.0,39800.0,481590,39181.710969449785,38526.51669474477,39511.52602140147,36972.530976606766,409.27571308843153,750.1438014372688,340.8680883488373,77.67290058859462,82.03850436936057,1546381.0,782184.2,,,,
2024-07-11,40200.0,44950.0,39700.0,42850.0,6881735,40307.83072538019,39385.03968492574,40778.49523925253,37165.23487901311,579.9632515263195,1065.8221527567366,485.8589012304172,92.38476544671981,92.90724598141497,8428116.0,2029749.0,,,,
2024-07-12,42000.0,43600.0,41950.0,42350.0,1504489,41084.54376650011,40028.54680672988,41529.821897838694,37335.22717806186,620.2059470941641,1261.1163350981224,640.9103880039582,78.67104917135138,82.52126432094121,6923627.0,2132927.2,,,,
2024-07-15,42800.0,42900.0,40650.0,41300.0,1530860,41428.38116949009,40385.8980170346,41712.78199498023,37465.21972960081,540.0654637801491,1315.9922177291446,775.9267539489955,52.93485709486031,63.55463554272543,5392767.0,2219870.8,,,,
2024-07-16,41100.0,41300.0,40100.0,40550.0,764696,41493.7965145603,40550.660363637464,41573.679845298764,37566.360066335204,406.5866134232376,1284.1600207280426,877.573407304805,36.260303953824035,52.2630385494043,4628071.0,2232674.0,,,,
2024-07-17,40550.0,40600.0,37200.0,37200.0,1971494,40657.05385414249,40077.818108918844,40339.28320475833,37554.34826088159,79.82087077684923,977.3494957758667,897.5286249990174,10.893920602552043,26.128165176808125,2656577.0,2530654.8,,,,
2024-07-18,35700.0,36950.0,34700.0,36950.0,1527675,39889.14966444952,39619.298094431084,39326.52898407394,37534.5335638035,-153.31092125875944,705.8899734255683,859.2008946843277,5.331530524030256,24.111586407304628,1128902.0,1459842.8,,,,
2024-07-19,36600.0,37050.0,36250.0,36300.0,566428,39079.14151861292,39101.83116108005,38355.13057240676,37494.057053514865,-340.71125219796727,433.3118294368687,774.023081634836,-1.445775580999495,20.093769069371803,562474.0,1272230.6,,,,
2024-07-22,36000.0,36450.0,34600.0,34750.0,895979,38006.19608253544,38371.643207374735,37124.52070765742,37404.087969793065,-546.2835018487199,91.16870432393625,637.4522061726561,-5.979076932390228,13.554258752961772,-333505.0,1145254.4,,,,
2024-07-23,35500.0,35900.0,33500.0,34100.0,983345,36956.971484433554,37623.15244973954,36007.35143596051,37295.757216685095,-693.7881330421744,-229.78296013006184,464.0051729121126,-10.663662614654925,10.681546993235713,-1316850.0,1188984.2,,,,
2024-07-24,32550.0,33650.0,31650.0,32800.0,2062600,35764.43217528011,36742.65863272082,34766.689314049014,37148.35534072821,-837.0648674236561,-582.3259113674576,254.73895605619856,-11.91815558225909,6.918656709068841,-3379450.0,1207205.4,,,,
2024-07-25,32600.0,33100.0,31650.0,32550.0,842849,34732.78566565748,35940.77903527265,33788.50427990828,36997.58959185187,-901.2644476592991,-871.8416035179253,29.422844141373815,-17.507108203683785,5.177821540836405,-4222299.0,1070240.2,,,,
2024-07-26,32550.0,32950.0,31950.0,32000.0,617913,33760.52475185901,35153.83651640671,32910.92572713942,36833.734195397716,-929.6256867366913,-1132.6092642794902,-202.98357754279897,-20.83809024328218,2.9712459998531955,-4840212.0,1080537.2,,,,
2024-07-29,32300.0,32850.0,32100.0,32700.0,369511,33165.695560271924,34608.0279101114,32524.74749835566,36698.20192669615,-852.1465201068736,-1268.166727676391,-416.0202075695174,15.131728605923115,20.406044269129154,-4470701.0,975243.6,,,,
2024-07-30,32300.0,32500.0,31300.0,32000.0,453638,32519.884650444925,34016.94170033123,32040.620006414283,36544.16251926349,-799.7927386460494,-1415.7611308770793,-615.9683922310298,7.596278314411094,15.595973973978062,-4924339.0,869302.2,12.313123712888972,-239.63717702569187,-130.05441626658182,-421890.91804511286
2024-07-31,32050.0,32600.0,30950.0,32450.0,837401,32132.757326851402,33596.4204111431,31863.952181018343,36409.92768256632,-690.7183307611199,-1479.3663056824298,-788.6479749213099,31.575186153829506,27.23338148763773,-4086938.0,624262.4,-5.360399140264057,-339.5407069036348,-210.25388125982727,-502550.3345864663
2024-08-01,33200.0,33250.0,31650.0,31650.0,978287,31634.617230093892,33096.661075448115,31500.59761423203,36253.86447985923,-630.0081867712786,-1576.1582083854082,-946.1500216141296,17.95394373915066,19.921460153313134,-5065225.0,651350.0,-24.638611124571536,-436.6418359376553,-290.8598493755329,-580872.4924812032
2024-08-02,30700.0,31000.0,29100.0,29350.0,1264355,30657.527507363215,32257.205827176724,30501.968602937646,36027.508267404824,-697.0849321173669,-1817.5061867608383,-1120.4212546434715,5.061139920106484,9.547177398916133,-6329580.0,780638.4,-45.56627406563609,-531.7962380034438,-372.2104521967281,-653062.2556390978
2024-08-05,28350.0,28750.0,22650.0,23450.0,2300780,28357.148449782697,30473.368711678588,27844.970054783967,35615.13094716204,-1068.8945424031817,-2456.539432647449,-1387.6448902442671,0.8868978556172351,3.2026457314840684,-8630360.0,1166892.2,-69.58936923370567,-636.8370962437893,-462.36356512676434,-728839.733082707
2024-08-06,24200.0,26700.0,24200.0,25900.0,1979163,27146.445531091675,29393.870585734054,26730.947223217154,35296.602063648534,-1076.9002148643813,-2733.7701588247437,-1656.8699439603624,29.84368790825205,26.824461718755074,-6651197.0,1471997.2,-94.65645018820315,-734.1592512286032,-549.1619214676573,-770325.6022556393
2024-08-07,25900.0,27000.0,25150.0,26150.0,1201332,26264.394265700004,28523.86082199502,26040.3717004917,34996.713471397765,-994.4053435461069,-2899.8766233929964,-1905.4712798468895,33.58121150391152,29.20555237743298,-5449865.0,1544783.4,-120.11822564117179,-819.9290014464648,-629.5304506268554,-789202.257894737
2024-08-08,25550.0,26450.0,25450.0,26050.0,547360,25563.72412918073,27772.00375170529,25548.65183154353,34703.37860348308,-879.5807335552822,-3004.947196790992,-2125.36646323571,34.262831296775545,28.93134407202956,-5997225.0,1458598.0,-143.75665186814712,-878.5029503950246,-692.0425811365855,-696718.6977443611
2024-08-09,27300.0,27450.0,26200.0,26400.0,905205,25129.833122574077,27204.41096852748,25351.7599578991,34431.136682057404,-719.7890743594035,-3025.1028061849647,-2305.3137318255613,43.478410058459346,33.933366232087664,-5092020.0,1386768.0,-164.89811995677934,-908.8398633056967,-735.0393292824425,-593366.4849624062
2024-08-12,26600.0,27550.0,26300.0,27100.0,623339,25005.379289560904,26859.47074494177,25486.013828999967,34190.77154494077,-516.2127554615463,-2950.5796761524944,-2434.366920690948,61.74850361817774,44.409406172367056,-4468681.0,1051279.8,-183.05380836938934,-911.5336304093065,-758.0369925826783,-487212.26090225566
2024-08-13,27450.0,27650.0,26400.0,26600.0,544301,24821.68321963512,26488.583434977576,25463.951913654266,33941.893789368936,-371.2695104352424,-2898.453808735001,-2527.1842982997587,54.50330649704833,39.98782212063612,-5012982.0,764307.4,-198.24395837231435,-891.1225097852912,-763.3910431509413,-386078.667669173
2024-08-14,27550.0,28600.0,27250.0,28450.0,1165402,25197.09915745814,26521.5887577962,26098.308750037577,33761.83169791421,-119.85679632597021,-2677.0052937072214,-2557.148497381251,85.78010352908221,63.786496065248514,-3847580.0,757121.4,-210.74575882504067,-853.4891834923176,-754.5935391013228,-284927.50300751877
2024-08-16,29500.0,30000.0,29050.0,29400.0,1152233,25793.568362375798,26738.433579806042,26914.752293400372,33618.82082257276,127.94672888217065,-2397.2150862785384,-2525.161815160709,97.98546398890907,73.24954852277818,-2695347.0,878096.0,-219.90040299520396,-796.2116193773498,-729.5527342876499,-181656.36390977443
