date,open,high,low,close,volume,TEMA20,DEMA20,DEMA10,EMA20,EMA60,VOL_MA5,VOL_MA20,TURNOVER_MA20,MACD_OSC,MACD_LINE,MACD_SIGNAL,RSI_TEMA,RSI_DEMA,OBV,ATR,ATR_PCT,GAP_PCT,EXT_TEMA20_PCT,EMA60_SLOPE,TEMA20_SLOPE,DEMA20_SLOPE,OBV_SLOPE20
2024-12-17,8658.0,8658.0,8535.0,8548.0,900186,8544.688679406638,8555.172031938178,8563.259143580386,8594.246053077744,8638.594485174777,1033064.6,,,4.318247683681399,-28.244683147670003,-32.5629308313514,54.325663542066806,46.39842922399128,-1575717.0,,,-0.5381048295816759,0.03875296944806372,,,,
2024-12-18,8570.0,8675.0,8557.0,8666.0,867322,8571.385974834191,8571.909956295645,8595.618202508134,8601.079762308436,8639.493026644457,946970.8,,,10.795000699430588,-19.06917995706317,-29.864180656493758,79.05497808318223,63.22737978192611,-708395.0,,,0.7547917178498453,1.1038357792263476,,,,
2024-12-19,8452.0,8574.0,8448.0,8478.0,1200288,8544.80459449574,8552.360638535694,8557.45796253388,8589.357880183823,8634.198173311852,979730.2,,,2.563157476343612,-26.660233811064245,-29.223391287407857,38.91769367412854,38.9239918691624,-1908683.0,,,-1.296463388034308,-0.7818153564187136,,,,
2024-12-20,8456.0,8456.0,8308.0,8373.0,1057742,8496.11958948662,8516.635590314641,8494.575224616112,8568.752367785364,8625.634298777037,972693.8,,,-9.165197949652217,-40.67988872447313,-31.514690774820913,26.79072177632756,30.301553317913005,-2966425.0,143.78571428571428,1.7172544402927776,-2.2844908964962607,-1.4491273126495563,,,,
2024-12-23,8430.0,8513.0,8395.0,8500.0,1360387,8489.695673220629,8509.127008071877,8490.44462403922,8562.204523234377,8621.515141440084,1077185.0,,,-7.643692368358728,-41.06930623526932,-33.425613866910595,52.19463106146308,47.48003764535988,-1606038.0,147.57142857142858,1.7361344537815127,-0.7265012540354387,0.12137451300961999,,,,
2024-12-24,8526.0,8526.0,8470.0,8509.0,1029424,8487.375340427498,8504.530395323745,8490.970598064965,8557.137425783483,8617.826120409261,1103032.6,,,-5.410253246318533,-40.18843042480876,-34.778177178490225,55.3555892227615,48.76481551156557,-576614.0,139.42857142857142,1.638601145006128,-0.5625412259763429,0.2547861818894548,,,,
2024-12-26,8544.0,8544.0,8461.0,8465.0,938543,8474.654950929485,8492.82631644989,8477.373255121372,8548.362432851722,8612.815427936826,1117276.8,,,-6.217673663547664,-42.55026925792481,-36.332595594377146,45.203153147400535,42.90571881979921,-1515157.0,136.35714285714286,1.6108345287317527,-0.9751859903758486,-0.11392736324240538,,,,
2024-12-27,8456.0,8474.0,8386.0,8443.0,935250,8459.13257280987,8479.002103889208,8460.589141080742,8538.327915437272,8607.247708988078,1064269.2,,,-7.4705596763096835,-45.67079518976425,-38.200235513454565,38.879006210417,39.6231522211034,-2450407.0,128.64285714285714,1.5236628821847347,-1.1164705359338556,-0.1907119042172889,,,,
2024-12-30,8430.0,8518.0,8395.0,8430.0,950001,8443.69024875549,8465.000858651196,8444.474514621119,8528.010971109912,8601.436308693386,1042721.0,,,-8.345590648162037,-48.632223823657114,-40.286633175495076,32.47420018815356,37.15474216113374,-3400408.0,123.35714285714286,1.4633113031689544,-1.149282891895198,-0.16213584762312383,,,,
2025-01-02,8426.0,8452.0,8369.0,8426.0,963670,8430.69193261821,8452.496430157938,8431.88622700365,8518.295640528017,8595.684298572292,963377.6,1026252.7,8737626214.5,-8.344538567592686,-50.71730638498593,-42.372767817393246,24.686838754504592,35.78372282375645,-4364078.0,117.42857142857143,1.3936455189718897,-1.0834989113185478,-0.055652995693722396,-3.9555974666349365,-8.724096546393623,-9.034163115837819,-52124.76315789473
2025-01-03,8430.0,8570.0,8430.0,8544.0,1371288,8451.371784869962,8463.42594397495,8462.273035226544,8520.743674763444,8593.989731405987,1031750.4,1038671.6,8836153653.6,0.010344122961797098,-42.359837663690996,-42.37018178665279,88.0096790800299,65.77620497426379,-2992790.0,119.57142857142857,1.399478330658106,0.2729377402284294,1.0960139665830981,-3.924636179056411,-7.346067629645788,-8.112427823738383,-37649.06090225564
2025-01-06,8605.0,8653.0,8561.0,8653.0,972791,8497.220532226995,8492.876852619034,8521.349393285622,8533.339515262163,8595.924494310708,1038600.0,1029287.35,8758259094.95,12.588886692125854,-26.634073421495486,-39.22296011362134,99.97592932662437,79.43537943426753,-2019999.0,118.64285714285714,1.3711181918739992,1.4022702896541173,1.8332991027146806,-3.7811685069707637,-5.31066613204228,-6.683530952617915,-23099.213533834463
2025-01-07,8666.0,8719.0,8631.0,8636.0,832596,8530.773780490303,8515.353656723428,8559.628628241348,8543.116704284814,8597.238445316912,1018069.2,1024291.8,8720013186.9,19.08563120051616,-15.365921112976139,-34.4515523134923,95.37719109407756,75.79794109832307,-2852595.0,118.07142857142857,1.3672004234764772,1.087229625092223,1.2334897421655722,-3.573305716036298,-3.098464412856994,-5.06681460494804,-33874.87368421047
2025-01-08,8579.0,8723.0,8557.0,8714.0,1064870,8578.663106378288,8548.996993809127,8613.563368063235,8559.391303876737,8601.06669301144,1041043.0,1034309.95,8817685430.0,27.449030474474377,-0.14026422039933095,-27.589294694873708,102.99122683790691,84.6101399337692,-1787725.0,122.71428571428571,1.4082428932096134,1.80630480175894,1.5775988862540613,-3.3013102371176366,-0.738473516882021,-3.2816689624316777,-41945.94210526309
2025-01-09,8732.0,8767.0,8701.0,8719.0,982308,8619.120618279341,8578.940886581691,8654.641553627862,8574.592132078953,8604.933358814344,1044770.6,1026324.85,8772787859.6,31.822738231068328,12.189128093961699,-19.63361013710663,111.41357522962795,87.41835382716475,-805417.0,118.64285714285714,1.3607392721970082,1.6841368743452323,1.1588117412910437,-3.0741010021768425,0.885704389165963,-1.9462139026370924,-55774.82105263151
2025-01-10,8732.0,8758.0,8671.0,8714.0,892437,8650.662921251418,8603.816128632867,8682.614833100783,8587.869071880958,8608.509314263054,949000.4,1029212.0,8809047914.9,32.75580055425197,21.311140555708334,-11.444659998543637,117.47216356171154,87.7444275037977,-1697854.0,115.78571428571429,1.3287320895767074,1.4687104223797487,0.732164451732209,-2.8300345820388926,2.374043606974634,-0.6679674432550253,-74126.92932330824
2025-01-13,8662.0,8697.0,8592.0,8653.0,1573139,8660.201260837768,8614.112495675823,8682.212984380976,8594.072017416105,8609.968025270822,1069070.0,1042979.4,8936677758.15,27.834974038290667,23.349057549319696,-4.485916488970971,49.56146716416076,58.83405478395916,-3270993.0,108.92857142857143,1.25885324660316,0.6856817404424342,-0.08315350441487901,-2.573040966998467,3.7177479872879564,0.5398924434367736,-96817.33383458646
2025-01-14,8613.0,8657.0,8581.0,8635.0,1047227,8662.791771562022,8619.628456038186,8675.0278464981,8597.969920519332,8610.788745753745,1111996.2,1043516.2,8941520324.35,22.183719271763163,23.243732600732983,1.06001332896982,32.64048608296213,51.63524801595264,-4318220.0,102.21428571428571,1.1837207378608652,0.4306839849752775,-0.32081772591205926,-2.2620057276023204,5.266067912335149,1.9147949029836422,-116141.60751879698
2025-01-15,8644.0,8697.0,8613.0,8639.0,814417,8665.39385200138,8625.008836688214,8670.217040262516,8601.877547136539,8611.71370490936,1061905.6,1029590.85,8820180947.9,17.724321762107238,23.215415531603867,5.491093769496629,25.9855966418733,52.9795826232045,-3503803.0,98.21428571428571,1.136871000281117,0.43156221022722097,-0.3045891791206179,-1.8830468315662758,7.100285245926927,3.5178590412517785,-101480.37819548872
2025-01-16,8742.0,8742.0,8706.0,8724.0,771919,8689.026071181275,8644.959589676664,8694.0637884763,8613.508256933059,8615.395222781184,1019827.8,1026290.25,8795282892.65,19.374559731880513,29.709293434347273,10.33473370246676,82.52065945173867,78.26880005518574,-2731884.0,101.57142857142857,1.1642758891727254,1.2827728234660496,0.4025068923975583,-1.4116194363735792,9.373905862657534,5.462891988598596,-83509.13684210523
2025-01-17,8724.0,8747.0,8684.0,8720.0,558111,8706.74427560309,8661.28245468828,8709.694626917713,8623.650327701338,8618.824887608029,952962.6,1009186.5,8653879792.25,19.043760035116634,34.139433746362556,15.09567371124592,80.69166332038704,77.93534617024822,-3289995.0,100.14285714285714,1.1484272608125818,1.1172724848219184,0.1522466260327926,-0.9001821418987183,11.608246458049933,7.4257618906160054,-84632.11278195487
2025-01-20,8751.0,8755.0,8702.0,8724.0,826328,8721.615306104813,8675.902464779983,8721.821233579563,8633.20743934883,8622.273251948749,803600.4,1007136.8,8638513443.25,17.955762104032786,37.5403763412869,19.584614237254115,86.30176279074576,81.81037671957081,-2463667.0,97.64285714285714,1.119244121307395,1.0516666174074762,0.02734234211771991,-0.29556628466415186,14.232873964057674,9.702207550339175,-57677.98345864661
2025-01-21,8747.0,8796.0,8675.0,8729.0,748459,8734.362024808115,8689.213607147296,8731.663962548915,8642.330540363226,8625.772489589774,743846.8,984545.35,8456376290.6,16.473094488329444,40.17598234766592,23.702887859336478,97.28320478642168,87.55546371460397,-1715208.0,97.5,1.1169664337266583,1.0028482390483928,-0.061389999554462005,0.30133013240979234,16.39398267736927,11.703759236416849,-36343.99172932327
2025-01-22,8764.0,8831.0,8751.0,8831.0,672448,8770.491987606241,8718.974305482921,8771.883840204466,8660.299060328633,8632.501260422896,715453.0,965280.65,8310472016.7,20.97354732254677,49.919822012519944,28.946274689973173,102.35104124791778,98.69732800183027,-1042760.0,98.85714285714286,1.1194331656340488,1.97107442228317,0.689904425877863,0.871802976583338,18.017474343574204,13.36059010934538,-22395.72932330824
2025-01-23,8760.0,8818.0,8724.0,8747.0,694930,8777.428889625317,8729.114248515187,8772.993548710929,8668.556292678286,8636.25531745821,700055.2,932007.8,8036235177.2,17.070294541308513,50.28414286660882,33.213848325300305,48.63742059206081,56.8735205601711,-1737690.0,96.21428571428571,1.0999689689526204,0.9049223962238173,-0.3466720153242453,1.4205396224883278,19.22604428085966,14.739452004964395,212.0270676692047
2025-01-24,8764.0,8809.0,8751.0,8809.0,494804,8798.268421611241,8748.824140670715,8793.372988332247,8681.931883851783,8641.919077541546,687393.8,905276.8,7816203158.2,17.382849110898597,54.94240971392355,37.559560603024956,65.87057476784383,69.80705242451076,-1242886.0,92.85714285714286,1.0541167312651023,1.463592640994582,0.12197375522664533,1.969773748017473,20.2630034559403,15.996497812130647,46340.44812030075
2025-01-31,8796.0,8840.0,8657.0,8738.0,1643020,8795.967025189977,8752.624536374711,8784.06094416694,8687.271704437328,8645.069271720511,850732.2,940500.65,8136800271.45,11.794037110156722,52.30210699072086,40.508069880564136,40.21400048171868,48.14588513120285,-2885906.0,99.64285714285714,1.140339404244188,0.5839381717134717,-0.6590182185082116,2.448664439873476,20.59872889129931,16.7556747255607,55179.967669173035
2025-02-03,8630.0,8657.0,8448.0,8514.0,1772748,8735.042776529102,8714.967948401112,8702.254999092083,8670.769637348058,8640.771918549346,1055590.0,982375.55,8496643307.55,-6.991645928611277,31.768512469800044,38.76015839841132,13.606504370770779,20.465217390941433,-4658654.0,108.5,1.2743716232088325,-1.8080244765446785,-2.530528838657098,2.72975099959162,19.335841684861776,16.367949326868786,25988.687218045223
2025-02-04,8586.0,8688.0,8546.0,8613.0,1088676,8710.12950259669,8700.278832636774,8673.996308617441,8665.267767124433,8639.86136384281,1138835.6,989309.3,8565056205.45,-12.435054732935413,23.21633998224206,35.651394715177474,36.18817923146668,38.83648168169344,-3569978.0,116.21428571428571,1.349289280323763,-0.6031869819734137,-1.1151327034544467,2.85565833770445,17.058321833840605,15.194471267616992,670.5774436091357
2025-02-05,8688.0,8711.0,8653.0,8688.0,940333,8708.736126330814,8701.068206510983,8677.856315535493,8667.43274168401,8641.43967978239,1187916.2,988142.45,8567542689.65,-10.73371397211993,22.234252250027566,32.967966222147496,50.13837824914145,50.118793085080775,-2629645.0,117.0,1.3466850828729282,0.2372935438780699,-0.23810718375216755,2.855509796125678,14.154999504911972,13.481030168726374,-26175.05338345863
2025-02-06,8711.0,8760.0,8697.0,8760.0,2288819,8725.913090836224,8714.657075314943,8704.577268413344,8676.248671047437,8645.326903396082,1546719.2,1034019.0,8984231178.05,-4.810358380793751,26.955018246155305,31.765376626949056,62.05374412786217,59.621251243909555,-340826.0,113.42857142857143,1.29484670580561,0.9652942432602396,0.3906400259655829,2.8153316122519043,11.405474796632864,11.760494892938599,-1279.5240601503604
2025-02-07,8764.0,8764.0,8680.0,8697.0,2490543,8723.255793274931,8714.763545466802,8703.470558574112,8678.224988090538,8647.021103284735,1716223.8,1109906.6,9646365775.45,-5.155658611300506,25.320803362823426,30.476461974123932,48.12640175591017,49.20181786426275,-2831369.0,114.0,1.3107968264918937,0.21634622212753918,-0.3009861672882863,2.7527064170266318,8.929072215347057,10.128703791384288,-591.2383458646251
2025-02-10,8653.0,8733.0,8613.0,8715.0,1263727,8725.35693134292,8717.954886834044,8708.466213687547,8681.727370177154,8649.24991957048,1614419.6,1131463.15,9837519862.9,-4.230948100134537,25.187776848955764,29.4187249490903,52.275461636021625,52.190364023724825,-1567642.0,116.57142857142857,1.3375952790754855,0.38324895961536765,-0.118699228288488,2.6658310433141192,6.672571374456313,8.5637359879312,6224.142857142843
2025-02-11,8747.0,8791.0,8720.0,8764.0,1132434,8739.418914454252,8729.429387256352,8728.224752608521,8689.56285873171,8653.01221728948,1623171.2,1134841.35,9869788582.7,-0.5707035483899396,28.70534551360288,29.27604906199282,65.17198981822524,60.91680510393115,-435208.0,114.64285714285714,1.3081111038664666,0.8566269958389494,0.2812668186106926,2.6149360528643437,5.080497015563473,7.389236700720646,44098.629323308334
2025-02-12,8778.0,8791.0,8720.0,8791.0,1596723,8757.544978855125,8744.03387048408,8751.559815766908,8699.223538852499,8657.536406886546,1754449.2,1165562.1,10143391004.75,3.2095568210557666,33.28799508831253,30.07843826725676,73.35112436345933,66.01631023370857,1161515.0,115.21428571428571,1.3105936265986318,1.0549960089841326,0.38201369477006697,2.6116113899696987,4.14443119605935,6.6248442876875275,118259.71052631586
2025-02-13,8810.0,8837.0,8791.0,8832.0,2806964,8782.56721241003,8763.852652713726,8782.038335211219,8711.868916104642,8663.256524693543,1858078.2,1261288.45,10994111506.25,7.75300534902096,39.76969495353296,32.016689604512,84.59473947835077,73.42632225679655,3968479.0,114.71428571428571,1.2988483436853002,1.3789358523667028,0.5628512301063981,2.6673628222719534,3.8557052854315783,6.288084188664119,215471.3744360903
2025-02-14,8841.0,8900.0,8837.0,8882.0,1555595,8815.481146581422,8789.76460231474,8820.621861939686,8728.07187647563,8670.428441916705,1671088.6,1260411.25,11004332657.4,13.093318656701058,48.38333792538833,35.290019268687274,94.71045832733192,81.12387791739619,5524074.0,110.92857142857143,1.2489143371827451,1.7635982574713438,0.7545686084800218,2.766275861749005,3.9894314787530516,6.243412587505238,301545.9857142858
2025-02-17,8877.0,8923.0,8877.0,8923.0,984380,8852.398496894848,8819.250215459202,8862.033252164869,8746.636459668427,8678.70947660796,1615219.2,1257268.9,10991373537.15,18.048942026349863,57.85119680162461,39.80225477527475,101.99576199989691,86.90025504106237,6508454.0,106.92857142857143,1.198347769007861,2.016358415544106,0.7975409503979902,2.9055302215140477,4.457947604162498,6.442919636028132,371922.3406015039
2025-02-18,8954.0,8991.0,8909.0,8991.0,915496,8899.448851059808,8856.663606577826,8914.249695136607,8769.909177795244,8688.948510161797,1571831.6,1262322.85,11051147340.8,24.18560696297834,70.03426347899767,45.84865651601933,106.0884152777929,93.0133516648088,7423950.0,105.14285714285714,1.1694233916456138,2.5210160985993157,1.0287283007339276,3.103524670063113,5.354574231598448,6.961673982342435,451955.712781955
2025-02-19,9018.0,9081.0,9000.0,9063.0,907752,8955.65445833202,8901.569683148147,8975.543357121436,8797.822589433792,8701.21249343518,1434037.4,1269114.5,11125784091.8,30.94097852163459,84.52487966806257,53.583901146427976,107.73430344568006,97.17733790487713,8331702.0,107.14285714285714,1.1822007849813212,3.0141254596868894,1.198634250209496,3.4187055449258543,7.075316004021463,8.088602560095627,540712.4541353385
2025-02-20,9068.0,9077.0,9031.0,9049.0,734632,8996.83038436892,8937.254070697565,9014.83768102462,8821.744247582954,8712.615362502878,1019571.0,1277940.55,11214831944.2,32.17117582772385,93.7978709310828,61.62669510335895,100.42216065291261,92.36379437973586,7597070.0,97.35714285714286,1.075888417031085,2.576086384269316,0.5798666130431895,3.821888624557322,9.2631014706235,9.597157710585746,593525.2022556391
2025-02-21,9054.0,9081.0,9018.0,9081.0,615345,9037.444735498935,8973.283657143258,9052.849991041641,8846.435271622673,8724.69354733885,831521.0,1267391.4,11133785067.85,32.736099895471526,102.54681997269836,69.81072007722683,104.80015763138596,96.04863764223403,8212415.0,81.14285714285714,0.8935453930498528,2.651516923768793,0.4819422500032644,4.311026751744214,11.829677985702547,11.436268592185536,651804.3511278197
2025-02-24,9009.0,9027.0,8959.0,9013.0,737907,9051.524545322718,8991.41868226417,9056.747488126039,8862.29857908718,8734.146217917903,782226.4,1266863.8,11139657926.85,26.398050757524928,102.808283524133,76.41023276660808,53.436315959083345,63.83832563203854,7474508.0,77.42857142857143,0.8590765719357754,1.7004778113483665,-0.4256138855926239,4.8364386689182695,14.32372714787398,13.297437430389692,695305.4864661655
2025-02-25,8950.0,9004.0,8927.0,8991.0,682703,9055.757961636033,9002.468726118119,9050.637631194899,8874.555857269354,8742.567653396005,735667.8,1267376.55,11149647646.1,18.941048794162413,100.0865437593111,81.14549496514869,38.76838249172995,55.015129223622644,6791805.0,76.57142857142857,0.8516452960897406,1.3121123423350145,-0.7151026110721381,5.425432544681905,16.971790661688036,15.331926079149888,725852.2000000001
2025-02-26,8986.0,9036.0,8936.0,9013.0,803014,9063.386522854726,9015.401131847833,9051.84879701141,8887.741013719891,8751.43428771089,714720.2,1272780.75,11207598269.7,13.938423968973922,98.56852492636608,84.63010095739216,48.414814992631506,61.055497857232425,7594819.0,78.57142857142857,0.8717566689385173,1.4093455928424037,-0.5559348343764037,6.034853836819834,19.409392263844907,17.284960345407622,745116.6624060151
2025-02-27,9054.0,9054.0,8959.0,9000.0,907752,9064.774490862696,9023.607467315034,9047.077799020435,8898.432345746569,8759.583983195778,749344.2,1293428.15,11398150247.9,8.471014323294014,95.21886886150969,86.74785453821568,32.67068318045372,53.62274109574053,6687067.0,79.35714285714286,0.8817460317460317,1.1414106474830987,-0.7145736601389063,6.676925681933497,21.765855743744176,19.23593020751308,745192.0857142858
2025-02-28,8868.0,8877.0,8692.0,8714.0,2913159,8990.31060861593,8978.228912290997,8947.7822450258,8880.867360437373,8758.089426369686,1208907.0,1356935.1,11949578186.2,-14.442632172777081,68.69456432224433,83.13719649502141,1.700809485378727,11.382871175510076,3773908.0,92.78571428571429,1.0647890094757206,-1.8789534137255148,-3.0734267217767286,7.170446915583575,22.62145063263735,20.18543323581307,665783.7894736844
2025-03-04,8674.0,8760.0,8642.0,8705.0,1117305,8925.883779651103,8937.053007499971,8870.60812226821,8864.118088014766,8756.348789439533,1284786.6,1324162.95,11681226363.85,-29.379660166909275,46.41262128638482,75.7922814532941,-2.08008288490916,8.962147565961132,2656603.0,95.78571428571429,1.1003528349881022,-1.7950808691268527,-2.4746432409826546,7.401293842793724,21.302454439528706,19.61287664734041,532408.4774436092
2025-03-05,8733.0,8778.0,8692.0,8773.0,861109,8890.08364433268,8913.57746632183,8835.950796380293,8855.440174870502,8756.894730769385,1320467.8,1312784.6,11590113507.3,-33.55315222471117,33.850841172405126,67.4039933971163,24.659841001709196,28.167005379773997,3517712.0,96.85714285714286,1.1040367360896257,-0.930955133144562,-1.3170139789103086,7.451762946432001,18.79168130666479,18.13905928320355,417523.9571428572
2025-03-06,8823.0,8823.0,8778.0,8814.0,1110015,8871.026480021832,8900.523089381702,8824.22313867416,8851.493491549501,8758.767034678585,1381868.0,1321268.7,11670816462.6,-32.40808963397728,26.89388135464469,59.301970988621974,38.63925217028905,38.146896055931094,4627727.0,97.14285714285714,1.102142695063049,-0.42358378939436614,-0.6428397001210562,7.3779100013130146,15.716054559544421,16.17046479284543,322685.97669172933
2025-03-07,8760.0,8805.0,8696.0,8782.0,1201083,8846.917087774274,8883.247074794597,8805.45592521223,8844.875063782882,8759.528771246501,1440534.2,1266881.9,11195709285.9,-32.57431096713181,18.584082279707218,51.158393246839026,30.504835517455007,32.14611840374475,3426644.0,100.71428571428571,1.1468263005498258,-0.7108643517231394,-0.7337820297195319,7.199884109491244,12.323177507557677,13.869699025785561,235915.5736842105
2025-03-10,8737.0,8823.0,8728.0,8823.0,1067539,8837.742502615629,8875.624332016543,8805.671065780289,8842.791724374989,8761.609795140057,1071410.2,1195731.7,10583641492.2,-28.820773160545436,15.132426796157233,43.95319995670267,48.59167936601055,44.01098000360949,4494183.0,104.21428571428571,1.1811661080617217,-0.22381760186021005,-0.1668129911147065,6.906605522886468,8.575316725738325,11.20819924477616,119405.99624060145
2025-03-11,8624.0,8733.0,8597.0,8724.0,2062805,8804.583585732471,8850.947897842067,8773.660670101704,8831.478226815467,8760.376687102678,1260510.2,1235685.6,10932767992.95,-31.675957480369952,4.358253106240227,36.03421058661018,24.13652362201225,26.95596460012419,2431378.0,114.5,1.3124713434204494,-1.2169902258166165,-0.9152458483448811,6.458589120928161,4.214772530359534,8.002672656471445,-17634.50751879706
2025-03-12,8755.0,8868.0,8719.0,8868.0,1288907,8814.939872866173,8855.718908435367,8798.193854148216,8834.95649092828,8763.905320312426,1346069.8,1243509.25,11008036777.95,-22.943799094614903,7.354461718341554,30.298260812956457,63.33090824367623,57.055838554611896,3720285.0,118.71428571428571,1.3386816160835104,0.3740087357040123,0.6019340789510608,5.953278544548752,0.10506878016830266,4.8464901945769,-124395.0812030076
2025-03-13,8882.0,8919.0,8795.0,8818.0,1049907,8810.659207360328,8850.665527914822,8800.395610273627,8833.341587030349,8765.678916367755,1334048.2,1216168.45,10769101179.6,-19.73500617835929,5.629503090007347,25.364509268366636,51.554997777087216,48.28658982323968,2670378.0,124.28571428571429,1.4094546868418494,-0.17367818145823666,0.08331717828264917,5.377983081360014,-3.8931516685314715,1.6588046315793263,-227191.77218045117
2025-03-14,8804.0,8864.0,8776.0,8850.0,605756,8815.647314691745,8852.037563108528,8813.029988827871,8834.928102551268,8768.443542060615,1214982.8,1106108.05,9797592907.2,-14.878333455854765,6.766592448548181,21.644925904402946,60.42531157964536,54.42621192417769,3276134.0,126.07142857142857,1.4245359160613398,0.170594455028783,0.3896785350181231,4.76987960550138,-7.50489656314177,-1.356700645221077,-279283.2887218046
2025-03-17,8886.0,8969.0,8882.0,8969.0,1175199,8850.78315348229,8874.729523318263,8862.04870541946,8847.696854689242,8775.019163632398,1236514.8,1087088.25,9633771159.25,-3.657348921254009,17.073239752835434,20.730588674089443,80.90759809402122,71.48357863960946,4451333.0,125.85714285714286,1.403246101651721,1.3710138050951448,1.3356653808787255,4.210778412963041,-10.144751720867697,-3.7715079033624677,-288983.1015037595
2025-03-18,9006.0,9056.0,8951.0,8974.0,840071,8880.918772738849,8895.067118652596,8900.051360148726,8859.725725671218,8781.543125480515,991968.0,1079872.8,9571529879.95,3.6975625716405958,25.35254188864019,21.654979316999594,85.18921497268688,73.2552173706714,5291404.0,127.21428571428571,1.4175873157375274,1.2898172908182737,1.048103576252446,3.718350573957888,-11.824278225469158,-5.557982570993375,-269525.9135338347
2025-03-19,8978.0,9089.0,8978.0,9052.0,1095372,8925.724744861182,8926.580958655055,8953.720860912985,8878.037561321578,8790.41056398935,953261.0,1088866.6,9655734020.35,12.893999732051569,37.77247898206406,24.87847925001249,94.88320640466871,82.2212550505622,6386776.0,128.28571428571428,1.41720850956379,1.9594695052464361,1.4147339151537208,3.3596323128124785,-12.163706717965324,-6.417532150541074,-218135.2037593985
2025-03-20,9098.0,9125.0,9056.0,9093.0,800377,8972.754444758766,8960.95323168514,9006.45099412169,8898.510174529047,8800.331529104453,903355.0,1083497.85,9608277604.6,20.371935477408496,50.34339859677311,29.971463119364618,100.89660302982445,86.90741688014282,7187153.0,126.71428571428571,1.3935366294323732,2.185644806336895,1.3401186445202828,3.1837094488648097,-10.983338020109848,-6.182144819265651,-139417.95037594004
2025-03-21,9089.0,9139.0,9066.0,9125.0,730314,9019.047021675737,8996.092863515345,9055.189314893742,8920.080634097709,8810.976397002667,928266.6,1083281.95,9609099118.7,25.759951344111364,62.171402299503825,36.41145095539246,106.60875341730686,90.93890271787566,7917467.0,109.92857142857143,1.2046966731898239,2.2972815415924774,1.1747691088606516,3.190850245931265,-8.517214859589645,-4.970623618639238,-60145.9661654136
