date,open,high,low,close,volume,TEMA20,DEMA20,DEMA10,EMA20,EMA60,VOL_MA5,VOL_MA20,TURNOVER_MA20,MACD_OSC,MACD_LINE,MACD_SIGNAL,RSI_TEMA,RSI_DEMA,OBV,ATR,ATR_PCT,GAP_PCT,EXT_TEMA20_PCT,EMA60_SLOPE,TEMA20_SLOPE,DEMA20_SLOPE,OBV_SLOPE20
2025-08-12,22000.0,22800.0,21700.0,21950.0,41550,22814.211996547063,22510.526648099956,22293.793476180763,22081.276887291584,22399.921820137086,58313.4,163652.05,3764865640.0,-104.25976077229723,284.5612293633094,388.8209901356066,-25.08902444508405,27.24029013099225,-972396.0,1407.142857142857,6.410673608851285,-0.5945167390529749,-3.788042281179216,11.01321006777934,137.68368993565852,185.64211576934235,17395.045112781976
2025-08-13,21900.0,22050.0,20650.0,21350.0,23420,22517.75187790298,22336.987779761454,21983.295834297136,22011.63146945429,22365.49815390308,46626.8,132475.05,3057184290.0,-158.80163858993103,190.31894189819286,349.1205804881239,-25.544606846247717,11.906331612360475,-995816.0,1403.5714285714287,6.574105051856809,-3.005826580244364,-5.185916801263424,7.8405841737792095,77.11781089815162,142.22041468945753,10753.548120300782
2025-08-14,21650.0,21650.0,20700.0,21200.0,28790,22231.0040833337,22158.76673080625,21704.919864629686,21934.333234268164,22327.28509967675,41459.6,111443.0,2549508067.5,-197.41830191581914,102.34770309334999,299.76600500916913,-44.54566273392052,4.091073111686256,-1024606.0,1353.5714285714287,6.384770889487871,-3.3478712410592415,-4.637685637000222,4.758420314512827,27.46877543134844,104.5328727979365,10120.859398496294
2025-08-18,21050.0,21050.0,19980.0,20500.0,90672,21811.391725291865,21877.19560700567,21270.47248445132,21797.730069099765,22267.3741128021,46485.4,105239.1,2391189367.5,-258.6787588744338,-23.5824435838731,235.0963152905607,-27.63431116092474,-3.17172908378042,-1115278.0,1276.4285714285713,6.2264808362369335,-5.95351013608254,-6.0124165473183115,1.2867403189920785,-16.71187174612276,69.23811486285983,4845.011278195484
2025-08-19,20600.0,21250.0,20200.0,20450.0,27690,21453.686217680584,21625.141280202875,20937.644982531878,21669.374824423594,22207.788076316785,42424.4,99115.6,2251698592.5,-288.8494699186938,-125.96552210780646,162.8839478108873,-43.90121594779217,-10.679310795030005,-1142968.0,1280.0,6.259168704156479,-5.627180453075342,-4.678385837737375,-2.985695638712626,-59.525021465240975,33.740495135925336,-3340.994736842094
2025-08-20,19990.0,20000.0,18800.0,19630.0,92967,20949.09247954971,21259.399382024603,20427.648225626064,21475.148650668965,22123.270434470334,52707.8,81512.25,1826706263.0,-346.4333867740452,-270.15778565666915,76.275601117376,-22.862753255058138,-10.49108138931031,-1235935.0,1240.7142857142858,6.3205006913616195,-8.592018060892393,-6.2966569116891025,-7.882996878710275,-99.82149463705083,-1.0263055283479645,-6156.052631578923
2025-08-21,19620.0,19920.0,19300.0,19320.0,22671,20458.808752133496,20888.990260096132,19957.397562718008,21269.8963982243,22031.359928422127,52558.0,77713.95,1734434121.5,-384.84412556353413,-404.7795558370417,-19.935430273507542,-23.807446541109826,-13.792609053411098,-1258606.0,1188.5714285714287,6.1520260278024255,-9.167399604198756,-5.566349272485082,-13.37974565601338,-137.82807202919346,-35.063855282881505,-10371.18872180448
2025-08-22,19580.0,19900.0,19360.0,19510.0,18733,20112.41756905862,20606.01145271164,19684.340587954175,21102.287217441033,21948.692389785334,50546.6,73834.75,1645073915.5,-376.43796387249074,-490.482885114121,-114.04492124163025,-4.257795556509251,-1.9654924176355877,-1239873.0,1119.2857142857142,5.73698469649264,-7.545566985388241,-2.99525189843608,-19.592612370607778,-174.8718536441219,-69.16023407602005,-15472.520300751858
2025-08-25,19940.0,20400.0,19620.0,20000.0,34555,19963.556667842116,20453.31441126799,19657.770527560057,20997.30748244665,21884.800836021877,39323.2,71607.75,1589065140.5,-319.1252634301617,-512.9515005293324,-193.8262370991707,43.04771580725015,31.95756293552563,-1205318.0,1075.7142857142858,5.378571428571429,-4.749692232113,0.1825492960209285,-25.84385914854608,-205.8037752486572,-99.62353843328235,-18637.363157894713
2025-08-26,20000.0,22300.0,19700.0,21300.0,173017,20187.392335312677,20560.033482455678,20081.049395310773,21026.13534126125,21865.62703811952,68388.6,69212.15,1504899510.5,-181.74365971749785,-421.00581174604304,-239.2621520285452,82.33886235175888,71.22171499447427,-1032301.0,1190.0,5.586854460093896,1.3024964136006512,5.511398630426867,-30.65558520136102,-219.9315319778603,-118.73340339600777,-15581.227067669171
2025-08-27,21400.0,23750.0,21400.0,23300.0,246158,20897.20159185776,21016.916590775258,21065.85427718321,21242.69388018875,21912.65565982052,99026.8,76351.65,1668148820.5,43.70840592944771,-184.62664461673558,-228.33505054618328,94.71934616857033,87.93086792118257,-786143.0,1254.2857142857142,5.383200490496628,9.68477035640909,11.498182651778844,-33.19738408419616,-213.3106580006669,-123.1788669843768,-10307.671428571426
2025-08-28,22550.0,23600.0,22000.0,23000.0,129492,21405.347988040307,21357.20488043573,21699.786329438866,21410.056367789824,21948.306293924765,120391.0,75708.75,1659411995.5,165.66251400629787,-21.25690803831094,-186.9194220446088,86.60247315750843,81.28033247657311,-915635.0,1300.7142857142858,5.65527950310559,7.426153415467662,7.449783170311752,-34.56056611718053,-197.80320357515947,-120.62180913623152,-9324.233082706742
2025-08-29,22850.0,23500.0,22500.0,22600.0,64435,21718.982895978592,21578.10114584545,22034.90493204178,21523.384332762223,21969.67330068133,129531.4,73523.2,1610288930.5,209.5937267405832,75.0727363811202,-134.520990359463,73.46456966127636,71.19193345748128,-980070.0,1282.857142857143,5.676359039190898,5.0020742583636535,4.056438131753093,-34.80596108979596,-175.32717856273024,-112.1754752586201,-7765.661654135344
2025-09-01,22400.0,23000.0,21650.0,22400.0,35909,21923.005019195076,21731.913271082467,22211.805651733262,21606.87153916582,21983.782372790138,129802.2,71219.75,1563815275.5,214.6045797282399,133.73473430083686,-80.86984542740305,66.46937722011373,66.2184949760287,-1015979.0,1318.5714285714287,5.886479591836736,3.670723266885312,2.175773715269802,-34.79112247893829,-153.80751249340793,-103.2299280350628,-7966.880451127807
2025-09-02,22450.0,23300.0,22200.0,23200.0,44229,22295.32782790563,22009.007430098874,22600.910905353736,21758.598059245265,22023.658360567508,104044.6,69706.55,1532061220.5,258.2867646161361,241.98861034276706,-16.29815427336903,80.77290112663836,77.59793650066115,-971750.0,1318.5714285714287,5.683497536945813,6.624516601805053,4.057676025566459,-33.616163945794916,-126.0591207891885,-88.86092933833235,-6381.742857142843
2025-09-03,22800.0,23800.0,22000.0,22600.0,56071,22440.865580609803,22137.794191288285,22682.843813798718,21838.731577412385,22042.554807762015,66027.2,69018.8,1516518070.5,233.98408171036888,276.1819478645921,42.19786615422319,56.99784342658676,60.3380561920744,-1027821.0,1347.142857142857,5.960809102402022,3.4858637274290505,0.7091278133571466,-31.489219583711858,-94.73837362556776,-70.80270982979725,-4471.285714285709
2025-09-04,22750.0,23650.0,22400.0,23350.0,79462,22749.723435524214,22383.465039415772,22982.886709078455,21982.66190337311,22085.421863245225,56021.2,68899.25,1516386800.5,253.964336655001,359.65328697297446,105.68895031797345,72.50155393856994,71.87279275430265,-948359.0,1368.5714285714287,5.86111960844295,6.220075178507289,2.6386103821308016,-28.03844522043423,-57.50281467678395,-47.38422595185886,79.89548872183508
2025-09-05,23500.0,23500.0,22250.0,23050.0,54091,22918.966166782007,22538.91473559799,23096.70429322181,22084.31315067091,22117.047375925707,53952.4,68872.5,1516862733.0,233.0654980577064,397.0208228901065,163.9553248324001,60.264193966705484,63.42474743086773,-1002450.0,1370.7142857142858,5.946699721103192,4.372727567937762,0.5717266314041236,-23.505692055312448,-17.208766796641086,-20.502735241445567,3212.564661654174
2025-09-08,23100.0,23300.0,22500.0,23200.0,49266,23089.67600234044,22698.011518771207,23220.939062996393,22190.569041083203,22152.55401933798,56623.8,68058.65,1500930848.0,215.8267325445143,433.738740513043,217.9120079685287,64.61195569666734,66.85371759854095,-953184.0,1352.857142857143,5.83128078817734,4.548918763858456,0.4778066078033216,-18.05708930827519,24.329069129235496,8.57745620021223,6230.072180451123
2025-09-09,23350.0,24750.0,22900.0,23250.0,137473,23235.103248457945,22841.870685779024,23319.94121258115,22291.467227646706,22188.535854769518,75272.6,72532.55,1608068698.0,194.91203534445543,461.552052149098,266.6400168046426,66.87334133995199,68.93163230943144,-815711.0,1367.142857142857,5.880184331797235,4.299998571491459,0.0641131282385965,-11.924809540495081,65.06004679329581,38.369760515247826,10496.946616541381
2025-09-10,23000.0,23850.0,22700.0,23450.0,55378,23398.291542297426,22999.61598407087,23450.018975110408,22401.803682156544,22229.895334941008,75134.0,73223.95,1627398278.0,181.91812398227296,494.0376717824838,312.11954780021085,77.59433737684354,75.25978930001796,-760333.0,1405.0,5.991471215351813,4.67907108157708,0.2209924498508764,-5.101686239894946,105.14949364175504,68.87700131254137,15319.318796992502
2025-09-11,23450.0,23750.0,22550.0,22650.0,51685,23316.249759108578,22987.7057544724,23272.63238721312,22425.441426713063,22243.669258385566,69578.6,74637.2,1660930690.5,110.33767801670552,450.0416453210928,339.7039673043873,24.718680603677,40.117231905520754,-812018.0,1449.2857142857142,6.398612425102492,1.0013563122973634,-2.857448200254864,1.6303547486192176,138.50765066794656,95.73853589222541,18714.65263157899
2025-09-12,22700.0,23250.0,22100.0,22900.0,89940,23306.0467367903,23020.244493921524,23215.94773292773,22470.63748131182,22265.188299094236,76748.4,77694.7,1733394590.5,72.5457575514447,430.3861642436932,357.8404066922485,38.404215962544576,48.843225721282224,-722078.0,1467.857142857143,6.409856519026825,1.9107714191253677,-1.7422377178593962,8.24964793694221,165.99170478255036,119.27236977420404,22663.876691729354
2025-09-15,22500.0,23000.0,21950.0,22250.0,101991,23121.899388825117,22927.876028990562,22952.68122111923,22449.62438785355,22264.69032207475,87293.4,78260.65,1753920778.0,0.3117013043782322,358.2300333227213,357.91833201834305,15.586957815506636,29.61253506410398,-824069.0,1357.142857142857,6.099518459069021,-0.8892103689786324,-3.770881337051868,14.009242864684994,182.60301871885974,135.74533902480687,23269.49398496244
2025-09-16,22650.0,23150.0,21200.0,22900.0,145274,23133.475985293266,22964.029044963267,22968.091862929436,22492.51730329607,22285.520147580497,88853.6,84139.85,1891946483.0,-6.761137273435622,349.46691042654857,356.2280476999842,49.48050176596363,51.92922334018635,-678795.0,1321.4285714285713,5.770430442919525,1.8116366932580563,-1.0092559606766138,19.12961034872152,191.76104268974942,147.17500421274195,25075.335338345878
2025-09-17,23100.0,23450.0,21550.0,21600.0,103219,22800.313422946954,22757.215263979797,22546.405040903894,22407.51565536311,22263.044077168022,98421.8,84652.45,1912175892.5,-97.05045155813292,234.91498325231805,331.965434810451,20.475212292105653,26.95985774786334,-782014.0,1342.857142857143,6.216931216931218,-3.603771465712824,-5.264460188248643,22.477511698066806,185.66633228428398,147.86194967890955,23240.715037594033
