date,open,high,low,close,volume,TEMA20,DEMA20,DEMA10,EMA60,MACD_OSC,MACD_LINE,MACD_SIGNAL,RSI_TEMA,RSI_DEMA,OBV,VOL_MA5,EMA60_SLOPE,TEMA20_SLOPE,DEMA20_SLOPE,OBV_SLOPE20
2024-07-03,349503.0,360272.0,346077.0,358804.0,650578,358804.0,358804.0,358804.0,358804.0,0.0,0.0,0.0,50.0,50.0,0.0,,,,,
2024-07-04,363699.0,368104.0,360762.0,366636.0,473977,360835.36421552737,360224.7709750566,361393.09090909094,359060.7868852459,499.819943019934,624.7749287749175,124.95498575498351,50.0,50.0,473977.0,,,,,
2024-07-05,379363.0,381810.0,370552.0,373978.0,548009,364396.9629938142,362777.839542166,365726.71074380167,359549.875839828,1254.306109853033,1692.8376230712747,438.5315132182418,50.0,50.0,1021986.0,,,,,
2024-07-08,373978.0,377894.0,366146.0,373489.0,300124,367165.41198809724,364880.6476930908,368738.84598046576,360006.89630409586,1626.2457777723687,2471.338735433703,845.0929576613341,96.68031977715505,95.72547892618236,721862.0,,,,,
2024-07-09,376915.0,379363.0,373978.0,374468.0,277418,369649.63167377014,366857.6707128447,371235.90028003533,360481.03085150255,1828.8928067373404,3131.2089660830097,1302.3161593456693,96.29264065591133,96.10568951186472,999280.0,450021.2,,,,
2024-07-10,369573.0,372999.0,362720.0,365167.0,353127,369222.85106498614,366857.8217951118,369939.61761181225,360634.66918424016,1254.5933965334248,2870.5579050124506,1615.9645084790259,34.39954698688079,44.46542620573728,646153.0,390531.0,,,,
2024-07-11,367615.0,381321.0,361251.0,381321.0,639185,373012.6341529382,369773.04005705734,374254.2509459171,361312.90953885525,1845.043894629715,3922.2693767661694,2077.2254821364545,71.5836142131637,74.16425853098096,1285338.0,423572.6,,,,
2024-07-12,377894.0,381321.0,370062.0,372020.0,446034,373645.406390435,370576.9077040735,374301.4600060726,361663.9616851223,1505.9008187811069,3959.601505612838,2453.700686831731,44.43676624544624,53.34268305804277,839304.0,403177.6,,,,
2024-07-15,372020.0,374957.0,367125.0,369573.0,232246,373463.1475381524,370804.13806633325,373448.7169800255,361923.27441675763,1035.8589556754055,3748.5243814259884,2712.665425750583,34.439669087875316,48.557568628718315,607058.0,389602.0,,,,
2024-07-16,368104.0,369083.0,351951.0,352440.0,594707,368807.1093600991,367870.95350513235,367085.9479467204,361612.3473867,-431.1745030998104,2173.69729687582,2604.8717999756304,11.452764534553253,27.505320024959687,12351.0,453059.8,,,,
