date,open,high,low,close,volume,TEMA20,DEMA20,DEMA10,EMA60,MACD_OSC,MACD_LINE,MACD_SIGNAL,RSI_TEMA,RSI_DEMA,OBV,VOL_MA5,EMA60_SLOPE,TEMA20_SLOPE,DEMA20_SLOPE,OBV_SLOPE20
2024-07-03,38400.0,38600.0,37450.0,37650.0,1119231,37650.0,37650.0,37650.0,37650.0,0.0,0.0,0.0,50.0,50.0,0.0,,,,,
2024-07-04,37450.0,38400.0,37450.0,38100.0,794921,37766.71525753159,37731.63265306123,37798.7603305785,37664.75409836065,28.717948717955732,35.897435897444666,7.179487179488934,50.0,50.0,794921.0,,,,,
2024-07-05,38100.0,38200.0,37500.0,38000.0,839062,37836.00274576953,37783.65727243279,37875.24417731028,37675.74576726686,38.76513989334576,55.63591204617114,16.870772152825378,89.35333724976276,78.36166924265842,-44141.0,,,,,
2024-07-08,38200.0,39200.0,38050.0,38900.0,967824,38125.35859176845,37991.47191756523,38228.088928351885,37715.88525030729,100.31248181260376,142.2613744185801,41.948892605976326,94.95310893772935,93.66424233335833,923683.0,,,,,
2024-07-09,39050.0,39450.0,38800.0,39350.0,893521,38477.21935273255,38251.46103144855,38635.263053318515,37769.4627830841,161.96612597369992,244.40655007310124,82.44042409940133,96.18362109091397,95.61685048662036,1817204.0,922911.8,,,,
2024-07-10,39800.0,43300.0,39700.0,41550.0,11409828,39332.52081311754,38873.34363005644,39658.734556698866,37893.41482298298,331.76617053326584,497.1481372659837,165.3819667327178,98.75371447508101,98.4841076561439,13227032.0,2981031.2,,,,
2024-07-11,41700.0,41800.0,40550.0,40750.0,2213220,39818.76800789107,39261.56640460798,40141.926734773355,37987.07335337698,368.2399311365335,625.6818806533847,257.4419495168512,72.65843567821605,76.00696578380955,11013812.0,3264691.0,,,,
2024-07-12,40900.0,41350.0,39800.0,39950.0,1241695,39999.70824986698,39447.7390939383,40221.02474704558,38051.431604085934,318.39605182415403,655.4370142970438,337.04096247288976,51.490980004966055,58.94612770470141,9772117.0,3345217.6,,,,
2024-07-15,40950.0,44900.0,40950.0,42950.0,10540448,40915.083223260204,40148.91230135892,41256.750697507305,38212.04040395197,458.84428007998736,910.596312572874,451.75203249288666,79.17106996425322,79.79440732792203,20312565.0,5259742.4,,,,
2024-07-16,43250.0,44400.0,42850.0,43400.0,3877147,41767.89893342965,40829.927899257804,42154.82341814673,38382.13743988797,547.4205449199694,1136.0277136428485,588.6071687228791,81.18582780515482,81.56915065230973,24189712.0,5856467.6,,,,
