date,open,high,low,close,volume,TEMA20,DEMA20,DEMA10,EMA60,MACD_OSC,MACD_LINE,MACD_SIGNAL,RSI_TEMA,RSI_DEMA,OBV,VOL_MA5,EMA60_SLOPE,TEMA20_SLOPE,DEMA20_SLOPE,OBV_SLOPE20
2024-07-03,8010.0,8090.0,7800.0,7900.0,670752,7900.0,7900.0,7900.0,7900.0,0.0,0.0,0.0,50.0,50.0,0.0,,,,,
2024-07-04,7860.0,7940.0,7700.0,7700.0,703064,7848.126552208183,7863.718820861677,7833.884297520661,7893.442622950819,-12.763532763532567,-15.954415954415708,-3.1908831908831417,0.0,0.0,-703064.0,,,,,
2024-07-05,7520.0,7660.0,7290.0,7380.0,1295439,7722.8071636817995,7774.484396933376,7679.413974455296,7876.608438591776,-40.48694409948003,-53.79956331523317,-13.312619215753148,0.0,0.0,-1998503.0,,,,,
2024-07-08,7290.0,7480.0,7290.0,7390.0,540944,7623.425277680453,7699.673592793128,7569.416023495663,7860.6540635559795,-54.98150347551287,-82.03949856014424,-27.057995084631365,2.116284250389853,2.523431867339582,-1457559.0,,,,,
2024-07-09,7450.0,7520.0,7410.0,7450.0,693213,7558.807677684295,7646.509432553212,7509.684634060019,7847.189995898406,-57.1084488159882,-98.44355610461662,-41.33510728862842,18.901043282028652,18.08041927565857,-764346.0,780682.4,,,,
2024-07-10,7540.0,7700.0,7430.0,7550.0,1143002,7533.394000578456,7619.347755508263,7500.7839639730155,7837.446061606654,-48.68924703070847,-102.19666607701402,-53.50741904630554,48.19724611511667,38.77887759601761,378656.0,875132.4,,,,
2024-07-11,7500.0,7550.0,7410.0,7420.0,662719,7480.571856017381,7572.9015957911215,7453.477433948723,7823.759305488404,-48.66836304474057,-114.34287285223127,-65.6745098074907,35.91598821781352,27.84961655296972,-284063.0,867063.4,,,,
2024-07-12,7340.0,7480.0,7290.0,7380.0,534113,7428.7740903562935,7526.237944904381,7407.479593719281,7809.209820062554,-48.057961938415986,-125.74696223051069,-77.6890002920947,36.62552584167405,25.2333611761064,-818176.0,714798.2,,,,
2024-07-15,7940.0,8690.0,7730.0,8500.0,9790228,7678.859522497623,7689.887537308618,7746.027168649347,7831.858678421158,27.02796268834514,-43.90404693166329,-70.93200962000843,95.1914893715946,83.89313763545637,8972052.0,2564655.0,,,,
2024-07-16,9120.0,9360.0,8720.0,8830.0,13576721,7970.506969060878,7891.062033246703,8106.673820671975,7864.584623390957,94.38001777440175,47.043012597993766,-47.33700517640799,99.77911171006733,87.88159968058694,22548773.0,5141356.6,,,,
2024-07-17,9020.0,9300.0,8920.0,9040.0,5518424,8263.532344981499,8102.353971796956,8441.431535805405,7903.122832460105,145.4806964309488,134.513865362278,-10.966831068670793,103.38877761664529,90.13498817528226,28067197.0,6016441.0,,,,
2024-07-18,8720.0,8970.0,8500.0,8820.0,2354071,8444.605336708733,8243.911735809323,8612.58565797554,7933.184378936822,155.94336979143526,183.9623811706233,28.01901137918803,83.24033038776548,75.46453223320036,25713126.0,6354711.4,,,,
2024-07-19,8700.0,8710.0,8400.0,8450.0,1681626,8493.961292271008,8297.895195821176,8611.702527924948,7950.12915339791,130.45838203853322,191.09198892735458,60.63360688882135,54.84227510675678,55.73135697597822,24031500.0,6584214.0,,,,
2024-07-22,8960.0,9220.0,8750.0,8750.0,4843608,8608.814834821042,8397.887142036583,8704.939357298523,7976.354427056995,126.2385556077868,218.43180139855485,92.19324579076806,68.29948548956243,64.96025641939745,28875108.0,5594890.0,,,,
2024-07-23,8690.0,8960.0,8600.0,8600.0,1682211,8660.302865485606,8455.722842752264,8719.25692548088,7996.8018228911915,106.56285867195237,225.39681913070854,118.83396045875617,56.689771597423345,57.15603734642931,27192897.0,3215988.0,,,,
2024-07-24,8420.0,8790.0,8310.0,8670.0,2460742,8716.73446118816,8517.073855421993,8748.039531438299,8018.873894271807,92.02816180894456,233.86916271993687,141.8410009109923,61.24232143497547,59.76339519633932,29653639.0,2604451.6,,,,
2024-07-25,8450.0,8650.0,8120.0,8200.0,1813701,8637.074509576203,8483.421746923323,8609.355506287866,8024.812455115354,46.806387763185,200.34898561497357,153.54259785178857,27.564253373986247,37.62265030392954,27839938.0,2496377.6,,,,
2024-07-26,8350.0,8710.0,8280.0,8710.0,3102740,8700.475915212228,8545.820617318528,8671.580067756158,8047.277620521409,47.15577768331289,212.4873199559297,165.33154227261682,59.69111241256872,58.184853654528276,30942678.0,2780600.4,,,,
2024-07-29,8800.0,9130.0,8680.0,9010.0,6202167,8826.755121335467,8652.810888845503,8813.678160383492,8078.842288701034,62.54078776246644,243.50752697569988,180.96673921323344,71.5538118181201,66.66040456410636,37144845.0,3052312.2,,,,
2024-07-30,8610.0,8660.0,8350.0,8370.0,2579225,8760.383738961362,8627.53253162522,8703.721407170928,8088.3884431698525,26.41217852344184,213.98196236753574,187.5697838440939,37.881271769538806,42.84871781426779,34565620.0,3231715.0,12.679153473036386,74.82685871089527,58.35081700389578,2357275.6661654143
2024-07-31,8300.0,8500.0,8210.0,8440.0,1267554,8720.524632780456,8617.202334158048,8642.222377097363,8099.916690934775,5.140094689487768,193.99490220595362,188.85480751646585,40.456487760325984,45.03731497058952,35833174.0,2993077.4,14.68917999542903,79.24350605090704,63.32099525389559,2388125.0421052636
2024-08-01,8160.0,8340.0,8120.0,8270.0,897616,8640.610484423287,8576.299815740174,8538.1702205325,8105.4931928713395,-21.03304368603898,162.56350290891714,183.59654659495612,30.292793872222802,38.63090670649026,34935558.0,2809860.4,16.374706695936332,80.4655966330422,66.05549133836173,2341165.84962406
2024-08-02,8350.0,8440.0,7840.0,7840.0,1200192,8460.978953585822,8462.034490543323,8317.501579508667,8096.788498023099,-65.45068296779388,101.7831928852138,167.23387585300767,14.357728315696335,26.30849633694457,33735366.0,2429350.8,17.3512046644907,75.9510901404436,64.67711067772113,2203014.8443609024
2024-08-05,7090.0,7330.0,6310.0,6510.0,3167154,7967.1463303411165,8121.585691545051,7714.326651897385,8044.762645628899,-176.26189800513964,-53.09349665341688,123.16840135172276,2.8760501658563697,11.255885155091562,30568212.0,1822348.2,17.00146715176355,61.70261144672788,56.220042607206864,1974424.8616541352
