date,open,high,low,close,volume,TEMA20,DEMA20,DEMA10,EMA20,EMA60,VOL_MA5,VOL_MA20,TURNOVER_MA20,MACD_OSC,MACD_LINE,MACD_SIGNAL,RSI_TEMA,RSI_DEMA,OBV,ATR,ATR_PCT,GAP_PCT,EXT_TEMA20_PCT,EMA60_SLOPE,TEMA20_SLOPE,DEMA20_SLOPE,OBV_SLOPE20
2025-08-22,92700.0,95000.0,88800.0,90200.0,747982,88155.6282974161,89724.95270278113,87648.86638340012,91334.01320829894,92297.80211461658,1059938.4,,,-834.2773650683773,-1455.8367858876009,-621.5594208192235,101.20641666506401,52.28603148793769,8070212.0,10414.285714285714,11.545771301868863,-1.2416110586454643,2.3190484170638292,,,,
2025-08-25,91300.0,91400.0,86700.0,90600.0,523117,88406.60184762317,89745.04223694853,88301.49283985766,91264.10718846094,92242.1364715144,1065558.0,,,-559.5661692277148,-1321.017132353867,-761.4509631261523,142.1356204929351,54.14514360866802,8593329.0,9500.0,10.485651214128035,-0.727676201433225,2.481034341934496,,,,
2025-08-26,95500.0,96200.0,90300.0,90300.0,753459,88559.58187950337,89714.82036140804,88715.18516724303,91172.28745622656,92178.45986589097,976333.8,,,-370.2524265475406,-1224.266496310578,-854.0140697630375,283.87204250902886,53.20946656649584,7839870.0,8214.285714285714,9.096661920582186,-0.9567462663974124,1.9652510587331973,,,,
2025-08-27,91000.0,93900.0,90200.0,90500.0,496172,88759.62837453402,89731.66984323174,89110.62597591447,91108.26007944308,92123.42839487814,984803.6,,,-211.6355802189007,-1118.5585450366634,-906.9229648177627,-294.5170111679705,55.142572161645255,8336042.0,7564.285714285715,8.358326756116812,-0.6676234173638051,1.9607693918255675,,,,
2025-08-28,89200.0,89300.0,86700.0,86800.0,344291,87984.50381578274,89081.2298966681,88198.13177425107,90697.9495956866,91948.88975898048,573004.2,,,-328.98043960424366,-1318.1485143230675,-989.1680747188238,36.913219880976094,33.502543305588674,7991751.0,6942.857142857143,7.998683344305464,-4.2977262584908305,-1.3462641310824308,,,,
2025-08-29,86400.0,89100.0,85600.0,85900.0,356915,87137.80546450889,88364.8268574478,87243.5486549805,90241.00201514502,91750.56550458768,494790.8,2020640.35,191694009295.0,-433.70206677506053,-1531.2956581876497,-1097.5935914125891,4.096760366875856,28.214106409188318,7634836.0,6521.428571428572,7.591884250789955,-4.8104541374844985,-1.4205148476146068,-51.07863971961897,-513.0687869530449,-365.97938070781004,329617.77142857143
2025-09-01,82800.0,83800.0,80300.0,80800.0,728614,85146.32725406995,86830.85677901623,84874.16495844464,89341.85896608359,91391.53057001102,535890.2,1320125.5,126543841035.0,-792.0677091009784,-2087.6782277888124,-1295.610518687834,-8.294644662517001,13.223072242659029,6906222.0,6192.857142857143,7.664427157001414,-9.560869971741115,-5.10453873259954,-74.14447009489042,-614.071184425608,-452.1906958919753,238365.1052631579
2025-09-02,83300.0,83400.0,81000.0,81600.0,393202,83754.28465378305,85665.58098439069,83417.8282704018,88604.5390645518,91070.49678083033,463838.8,1221862.05,118726013550.0,-912.2968880310013,-2435.9816287265858,-1523.6847406955844,2.253056958192829,18.78352361153317,7299424.0,5935.714285714285,7.274159663865546,-7.905395297467466,-2.572148592383383,-106.7510978472345,-775.243028620241,-582.4779518843861,105105.29849624053
2025-09-03,81900.0,82300.0,80100.0,82100.0,288337,82782.39286080319,84765.52001886377,82548.12095789704,87985.05915364211,90776.38213227852,422271.8,981482.5,93461770615.0,-894.0301229444167,-2641.2223943761055,-1747.1922714316888,8.184314801263952,22.36148599308119,7587761.0,5528.571428571428,6.733948146859231,-6.688702843701511,-0.8243212562731972,-136.0625988915632,-886.0612895010938,-681.2235190601659,41903.462406014965
2025-09-04,82400.0,82800.0,81700.0,82000.0,165655,82002.9772267236,83986.41777707086,81918.04842777744,87415.05351996192,90488.63189843332,386544.6,818724.25,75719840415.0,-826.1672800674808,-2779.90137151604,-1953.7340914485592,-15.903110646123153,19.164209701419026,7422106.0,5300.0,6.463414634146342,-6.194646461808029,-0.0036306324773582865,-159.14497886134555,-931.066330823646,-735.806575419951,23054.383458646527
2025-09-05,81400.0,81700.0,80300.0,80400.0,201047,80994.37600207343,83040.38244737578,80970.04786041548,86746.95318472745,90157.85708209124,355371.0,699149.45,62437578150.0,-824.6195522076523,-2984.508531708125,-2159.8889795004725,-24.01987812425638,9.870745657815561,7221059.0,5071.428571428572,6.30774697938877,-7.31662952036094,-0.7338484860457739,-175.16709591088235,-913.8173690501666,-746.5573841915271,40367.59924812024
2025-09-08,79300.0,79600.0,78200.0,78200.0,262863,79644.82789428724,81842.92148635669,79589.31862572141,85932.95764332484,89765.79619415382,262220.8,657575.4,57966293880.0,-901.1291116829088,-3286.3003691041085,-2385.1712574211997,-19.718720238284007,2.4497186116550864,6958196.0,4692.857142857143,6.001096090610158,-8.998826358824308,-1.8140887895507385,-188.24062635433017,-876.4665825570731,-741.0546827638024,38946.906015037544
2025-09-09,81700.0,84900.0,79100.0,80500.0,845825,79186.99559028611,81246.87819185936,79379.43149751393,85415.53310586534,89461.99959762419,352745.4,647732.75,56543140365.0,-733.3193664003975,-3301.820465421697,-2568.5010990212995,40.44727550861544,35.52195664947732,7804021.0,4642.857142857143,5.767524401064774,-5.754846837720895,1.6581061068503988,-200.37522433161772,-838.1677316590536,-732.2107652339279,34196.13533834569
2025-09-10,79800.0,82800.0,79300.0,81100.0,365465,79020.08555787375,80861.02979711792,79474.31923821753,85004.52995292579,89187.8356763906,368171.0,619860.1,53678157160.0,-527.9905236061236,-3228.4892535289546,-2700.498729922831,51.06363602963399,42.99154948704213,8169486.0,3814.285714285714,4.7031883036815225,-4.593319856115974,2.6321338776619463,-209.89577040924615,-786.0094548690387,-711.1322331986323,47448.87368421044
2025-09-11,83100.0,88900.0,82000.0,87400.0,1881765,80568.37538984037,81690.20124906773,81674.22527164004,85232.66995740905,89129.21811323025,711393.0,676906.2,58578789355.0,55.05496637918441,-2631.6800219488505,-2686.734988328035,88.58952237924616,80.123358685525,10051251.0,3928.5714285714284,4.4949329846355015,2.542839551634346,8.479288029706389,-215.6208690251933,-712.9143610122397,-672.6058849014869,74934.91428571413
2025-09-12,87700.0,87700.0,83100.0,85000.0,500511,81257.49369241623,81985.37151926638,82542.78302057115,85210.51091384627,88993.83391279646,771285.8,670346.5,57913825005.0,288.94256859581947,-2325.5567775832606,-2614.49934617908,64.33259257687365,62.59070822681691,9550740.0,3921.4285714285716,4.61344537815126,-0.24704805966849763,4.605736821948092,-219.35867857027662,-636.5038189683462,-628.4984753647484,80401.20300751866
2025-09-15,83300.0,83500.0,81400.0,81700.0,271392,81001.36316775551,81655.70027542204,82114.53546339045,84876.176541099,88754.69181729494,772991.6,659165.15,56950806810.0,233.62954048546408,-2322.4624205722503,-2556.0919610577143,40.95390238438046,44.13733641642432,9279348.0,3757.1428571428573,4.598706067494318,-3.7421296181514796,0.8625000924954884,-224.98552332564904,-588.0701403398434,-600.8113963921217,69081.7842105262
2025-09-16,82800.0,82800.0,81300.0,81500.0,167879,80772.22478135872,81349.95397127354,81748.0379924384,84554.6359181372,88516.8330691869,637402.4,607580.1,52548694535.0,197.2530292210081,-2309.5256745314546,-2506.7787037524627,38.22926694672892,43.13940256617665,9111469.0,3600.0,4.41717791411043,-3.6126179067160646,0.9010216328834364,-231.86508092399035,-558.4407118861533,-584.1955133922153,68875.96015037586
2025-09-17,83700.0,83900.0,81400.0,81400.0,166087,80590.38559993882,81082.89222142614,81461.43925593534,84254.19440212412,88283.49428003322,597526.8,593193.3,51352648750.0,180.58466351207562,-2281.047874362368,-2461.6325378744436,35.057305139400455,42.45164727999641,8945382.0,3507.1428571428573,4.308529308529309,-3.3875991840854436,1.0046042018960089,-241.03109700610958,-553.0061960396085,-583.137589609989,55759.29699248094
2025-09-18,81700.0,81700.0,80100.0,80400.0,172166,80212.93214456923,80685.74741285332,80936.97434122056,83887.1282685885,88025.01905773705,255607.0,481637.2,41061729910.0,119.2952784881636,-2312.5134397642396,-2431.808718252403,23.359509701891483,34.585875388390306,8773216.0,3371.4285714285716,4.193319118692253,-4.156928888331313,0.23321408459873183,-248.21533565967664,-534.3745282850525,-572.3189905233484,74324.54511278174
2025-09-19,80400.0,80900.0,79800.0,80900.0,93885,80063.94832026427,80448.7581485762,80733.4242961232,83602.63986205625,87791.41187551616,174281.8,448932.35,38068095915.0,128.70579150514686,-2270.9264788709697,-2399.6322703761166,30.689155931024118,41.10120446093081,8867101.0,3050.0,3.7700865265760197,-3.2327207209193243,1.0442298903264646,-253.32746689528813,-503.8439799087642,-552.2840886273652,82488.40150375925
